"FilingID","Other Products and Services","Business Name"
1970629,"OUR AFFILIATE, FOCUS RISK SOLUTIONS, LLC, ASSISTS OUR CLIENTS WITH REGULATED INSURANCE SALES ACTIVITY.   UPTIQ FACILITATES CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS.   PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1932127,"ADMINISTRATIVE SUPPORT SERVICES",""
1945645,"IN ADDITION TO INVESTMENT ADVICE, WE ALSO PROVIDE PERSONAL FINANCIAL PLANNING SERVICES.  WE ARE A SERVICE PROVIDER AND DO NOT SELL ANY PRODUCTS.",""
1960625,"THE REGISTRANT, OR AN AFFILIATE THEREOF, PROVIDES CERTAIN SERVICES TO ITS CLIENT, SUCH AS PROPERTY MANAGEMENT, ASSET MANAGEMENT, DEVELOPMENT AND CONSTRUCTION, LEASING, AND OTHER RELATED REAL-ESTATE SERVICES.","DIR US MANAGEMENT LP; PAULS REALTY SERVICES LLC"
1942033,"MORTGAGE LOAN VALUATION, REAL ESTATE SERVICES AND DUE DILIGENCE","BESPOKE REAL ESTATE SERVICES, LLC AND STORI HOLDINGS, LLC"
1945074,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH LPL FINANCIAL, LLC."
1953077,"FORTRESS PRIVATE LEDGER, LLC (""FPL"") IS ALSO A REGISTERED BROKER-DEALER AND LICENSED INSURANCE AGENCY OFFERING SECURITIES TRADING, VARIABLE ANNUITIES, CORPORATE RETIREMENT PLANS AND 529 PLANS.","FORTRESS FINANCIAL PARTNERS, FORTRESS INVESTMENT MANAGEMENT AND FORTRESS RETIREMENT PLAN ADVISORS."
1973659,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1965033,"FINANCIAL PLANNING - SBCM WILL PROVIDE CLIENTS WITH A FINANCIAL PLAN, ASSET ALLOCATION ADVICE OR ADVICE CONCERNING SPECIFIC FINANCIAL GOALS AND OBJECTIVES FOR AN HOURLY FEE.",""
1953679,"FUND ADMINISTRATION",""
1942738,"1. FINANCIAL PLANNING SRVCS. 2. MEDIATION/DISPUTE RES. SRVCS RELATED TO DIVORCE, ESTATES, FAMILIES AND CLOSELY-HELD BUS. 3. TAX PREP. SRVCS. 4. BUS. MGMT. SRVCS. 5. REFER TO SCHED D - MISCELLANEOUS FOR INFO ON FRS AND UPTIQ.",""
1961255,"IN CONNECTION WITH INVESTMENT ADVISORY SERVICES, INSURANCE PRODUCTS ARE OFFERED TO CLIENTS - FIXED PRODUCTS.","SOUND FINANCIAL STRATEGIES GROUP INSURANCE, LLC"
1926219,"AS A FULL-SERVICE BROKER-DEALER, WE PROVIDE A VARIETY OF SERVICES RELATING TO INVESTMENTS IN SECURITIES, INCLUDING  INVESTMENT RESEARCH, AND RECOMMENDATIONS TO OUR BROKERAGE CLIENTS ABOUT WHETHER TO BUY, SELL OR HOLD SECURITIES.","WE SOMETIMES USE OUR BUSINESS DIV. NAME, UBS WEALTH MANAGEMENT US IN MARKETING MATERIALS."
1964055,"FOR A COMPLETE DESCRIPTION OF OTHER PRODUCTS AND SERVICES, SEE SCH. D, MISCELLANEOUS.",""
1964075,"COMMISSIONAL PRODUCTS","OFFERED THROUGH LPL FINANCIAL LLC"
1957984,"AS DETAILED IN THE FIRM'S DISCLOSURE BROCHURE, CERTAIN OF THE FIRM'S EMPLOYEES MAY OFFER INSURANCE OR BROKERAGE PRODUCTS TO CLIENTS.",""
1954287,"OUR MANAGEMENT PERSONNEL ARE ALSO PARTNERS IN THE ACCOUNTING FIRM OF MEZZASALMA CPAS.",""
1961380,"TAX PREPARATION SERVICES",""
1969847,"CABOT ADVISORS PROVIDE FINANCIAL PLANNING SERVICES TO OUR CLIENTS. THESE SERVICES MAY INCLUDE TAX PLANNING, ESTATE PLANNING ANALYSIS, AND INSURANCE REVIEWS AMONG OTHER THINGS.",""
1971940,"FINANCIAL PLANNING, INSURANCE SALES AND SERVICE.",""
1970078,"ASSOCIATED PERSONS ARE LICENSED INSURANCE AGENTS. IN THESE CAPACITIES, THESE INDIVIDUALS MAY SELL SECURITIES AND/OR INSURANCE PRODUCTS FOR SALES COMMISSIONS.",""
1972362,"BACK OFFICE SERVICE PROVIDER FOR RIA'S",""
1960316,"(1) ADULT RETIREMENT EDUCATION COURSES","(1) RETIREMENT COURSE DEPARTMENT"
1970806,"CASTLEVIEW PARTNERS, LLC ALSO OFFERS ADVISORY AND SUPPORT SERVICES TO OTHER INVESTMENT ADVISORY FIRMS THROUGH OUR PROPRIETARY AIALPHA PLATFORM, WHICH DELIVERS A COMPREHENSIVE SUITE OF ADMINISTRATIVE, OPERATIONAL, AND TRADING SERVICES TO OTHER RIAS.","SOMETIMES OFFERED UNDER THE NAME AIALPHA TAMP SERVICES"
1971804,"TYLER HANSEN IS A LICENSED MORTGAGE BROKER.  RICHARD ANDERTON IS A LICENSED MORTGAGE BROKER.  TYLER HANSEN, RICHARD ANDERTON AND RYAN ROBERTSON PROVIDE SERVICES RELATED TO SELF-DIRECTED IRAS.","1. SECURITY HOME MORTGAGE, LLC. - MORTGAGE SERVICES 2. RIDGE HOME 3. PROSPER ENTITY, LLL, P 4. PROSPER WEALTH INSURANCE, LLC"
1959150,"INSURANCE PRODUCTS",""
1970325,"WE MAY SELL LONG TERM CARE INSURANCE OR DISABILITY INSURANCE TO CLIENTS AS DISCLOSED IN FORM ADV PART 2A.",""
1957085,"TAX PLANNING SERVICES BY ACORN TAX PLANNING, INC","ACORN TAX PLANNING, INC"
1969592,"THE FIRM SELLS INSURANCE PRODUCTS.",""
1951052,"FINANCIAL PLANNING SERVICES, PHILANTHROPIC CONSULTING",""
1961949,"XPONANCE IS THE PARENT COMPANY OF AAPRYL LLC, A FINANCIAL TECHNOLOGY SOFTWARE COMPANY.  CLIENTS OF XPONANCE MAY ALSO BE CUSTOMERS OF AAPRYL. INVESTMENT MANAGERS RETAINED BY XPONANCE AS SUB-MANAGERS MAY ALSO BE CUSTOMERS OF AAPRYL.",""
1957219,"AMERGIN AND ITS WHOLLY OWNED SUBSIDIARY, AMERGIN ASSET MANAGEMENT IRELAND, LTD., HAVE BEEN RETAINED BY AMERGIN'S CLIENTS PURSUANT TO EQUIPMENT SERVICING AGREEMENTS TO PROVIDE EQUIPMENT MANAGEMENT SERVICES IN RESPECT OF EQUIPMENT OWNED BY AMERGIN'S CLIENTS.",""
1954594,"INSURANCE PRODUCTS INCLUDING, BUT NOT LIMITED TO, LONG-TERM CARE INSURANCE AND DISABILITY INSURANCE",""
1967774,"INSURANCE PRODUCTS",""
1960951,"CERTAIN INVESTMENT ADVISOR REPRESENTATIVES OF THE RIA ALSO SERVE AS REGISTERED REPRESENTATIVES OF A BROKER-DEALER AND/OR SERVE AS LICENSED AGENTS TO SELL INSURANCE PRODUCTS.",""
1944738,"HFG PROVIDES FIDUCIARY SERVICES TO QUALIFIED RETIREMENT PLANS.",""
1929774,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVE TERRI MCGRAY.",""
1967517,"TAX PLANNING, CONSULTING AND PREP  BUSINESS CONSULTING &EVALUATIONS.   CAPTIVE CONSULTING, FORMATION AND MANAGEMENT  INVESTMENT ADVICE & MANAGEMENT  ESTATE CONSULTING","PENSION ADVISORS, INC., EAGLE CONSTRUCTION MANAGEMENT, LLC., SUTTERFIELD PROPERTIES, LLC, SUTTERFIELD PROPERTY MANAGEMENT, LLC"
1970087,"CASH MANAGEMENT PROGRAM (""FICA PROGRAM"") OFFERED BY STONECASTLE NETWORK, LLC (""STONECASTLE""). ONLINE ESTATE PLANNING DOCUMENTS THROUGH WEALTH.COM. MORTAGE SERVICES THROUGH ROCKET PRO. HEALTH INSURANCE ANALYSIS THROUGH CARIBOU.",""
1958395,"ALTHOUGH IT IS NOT A PRIMARY BUSINESS, MIM IS A LICENSED INSURANCE AGENCY AND MAY RECEIVE COMMISSIONS ON THE SALE OF INSURANCE PRODUCTS PURCHASED BY CLIENTS",""
1950824,"DOUGLAS J. LEWIS, CFP AND LINDA P. LEWIS, MS ARE REGISTERED REPRESENTATIVES OF THE STRATEGIC FINANCIAL ALLIANCE, INC., A FINRA/SIPC BROKER/DEALER.",""
1968451,"BLUE VISTA MAY PROVIDE CAPITAL PLACEMENT SERVICES RELATING TO THE ACQUISITION OF INTERESTS IN UNDERLYING FUND INVESTMENTS HOLDING REAL ESTATE.",""
1960764,"INSURANCE PRODUCTS (LIFE, DISABILITY AND LTC)",""
1964081,"OFFER BROKER DEALER PRODUCTS AND INSURANCE TO CLIENTS.","SECURITIES AND INSURANCE SOLD THROUGH SMH CAPITAL INVESTMENTS, LLC"
1964243,"IMPLEMENTATION OF INSURANCE SALES.","INSURANCE SALES IMPLEMENTED THROUGH INDIVIDUAL."
1921621,"THE FIRM SELLS INSURANCE PRODUCTS.",""
1957978,"DEBT RECOVERY MANAGEMENT SERVICES.","NOT APPLICABLE."
1943301,"IN ADDITION TO INVESTMENT ADVISORY SERVICES WE ALSO OFFER WEALTH PLANNING SERVICES WHICH COULD INCLUDE COMMISSIONABLE PRODUCTS, INCLUDING INSURANCE PRODUCTS WHICH ARE OFFERED THROUGH INDEPENDENT INSURANCE AGENTS.",""
1957774,"CONSULTING SERVICES",""
1956083,"INSURANCE PRODUCT","THOMAS E. MURPHY, CFP, LLC DBA NORTH TEXAS FINANCIAL PROTECTION AGENCY"
1964310,"IN ADDITION TO INVESTMENT ADVICE, CAPITAL PLANNING LLC MAY PROVIDE PERSONAL/BUSINESS CONSULTING AND FAMILY LEGACY PLANNING SERVICES AS CLIENT NEEDS DICTATE, WHICH MAY INCLUDE ADVICE ON ISOLATED AREAS OF CONCERN FOR NON-SECURITIES RELATED MATTERS.",""
1955869,"IF REQUESTED BY THE CLIENT, SEMMAX FINANCIAL MAY PROVIDE CONSULTING SERVICES REGARDING NON-INVESTMENT RELATED MATTERS, SUCH AS ESTATE PLANNING, TAX PLANNING, INSURANCE, ETC.",""
1921146,"WHILE NOT A PRINCIPAL BUSINESS, CMIA MAY ALSO PROVIDE CLIENT SERVICE AND FINANCIAL PRODUCT DEVELOPMENT AND SUPPORT INCLUDING INVESTMENT ACCOUNTING AND OTHER ADMINISTRATIVE SERVICES PURSUANT TO A SUB-DELEGATION ARRANGEMENT WITH AMERIPRISE FINANCIAL.",""
1969583,"NISA PROVIDES CERTAIN ANCILLARY SERVICES TO CLIENTS. THESE ANCILLARY SERVICES VARY AND MAY INCLUDE: REPORTING, COORDINATION AND SUPPORT SERVICES, DOCUMENT FACILITATION, AND INFORMATION ON BENCHMARKS/INVESTMENT PRODUCTS.",""
1970361,"AS A BROKER-DEALER, COMMONWEALTH AND ITS ADVISORS MAY SELL A VARIETY OF SECURITIES TO THEIR CLIENTS, INCLUDING, BUT NOT LIMITED TO MUTUAL FUNDS, 529 PLANS, VARIABLE ANNUITIES, STOCKS, BONDS, OPTIONS, LPS, UITS, REITS, AND ALTERNATIVE INVESTMENTS.",""
1956155,"JOHNSON FINANCIAL GROUP, LLC  PROVIDES HUMAN CAPITAL SERVICES AND FAMILY OFFICE SERVICES INCLUDING BOOKKEEPING, EXPENSE MANAGEMENT, AND BILL-PAY SERVICES.",""
1959677,"WE CHARGE UP TO $150 PER HOUR FOR TAX RETURN PREPARATION SERVICES.",""
1958192,"WE SELL STOCKS, BONDS, MUTUAL FUNDS, INSURANCE PRODUCTS, ETF'S AND ALTERNATIVE INVESTMENTS FOR COMMISSION TO OUR RETAIL CLIENTS",""
1974742,"FINANCIAL PLANNING SERVICES MAY ENCOMPASS BOTH ADVICE ON INVESTMENT RELATED MATTERS AND PRODUCTS AS WELL AS NON-INVESTMENT RELATED MATTERS AND PRODUCTS.","N/A"
1964503,"CONCIERGE SERVICES MAY BE DELIVERED TO THE CLIENT EITHER BY JOHN D. O'MALLEY (MANAGING DIRECTOR, SOLE MEMBER OF EASTGATE AND ATTORNEY), EASTGATE STAFF, OR THROUGH A CONTRACTOR OF THE CLIENT'S CHOOSING",""
1974747,"THE FIRM MAY PROVIDE TAX SERVICES TO ADVISORY CLIENTS IN NEED OF SUCH SERVICES.",""
1950279,"WILSHIRE PROVIDES INVESTMENT ANALYTICS PRODUCTS AND SERVICES.",""
1974397,"FINANCIAL PLANNING SERVICES DESCRIBED IN FORM ADV PART 2A, ITEM 4.",""
1958563,"ACCOUNTING, TAX PREPARATION, LIFE/HEALTH/DISABILITY INSURANCE, BILL PAY, BUSINESS MANAGEMENT",""
1956167,"ADVISORY TECHNOLOGY PLATFORM, RECONCILIATION SERVICES, INVESTMENT RESEARCH REPORTS, ACCOUNT AGGREGATION, PORTFOLIO MANAGEMENT SOFTWARE, BILLING SERVICES AND PERFORMANCE CALCULATIONS.",""
1965464,"ALUMNI ADVISORY CLIENTS WHO ARE TAX RESIDENTS OF THE U.S. OR THE U.K. HAVE ACCESS TO A DESIGNATED WEALTH PLANNING SPECIALIST TO ASSIST THEM IN DISCUSSIONS CONCERNING ESTATE AND TAX PLANNING ISSUES.",""
1957584,"SOUTHEASTERN SERVES AS ADMINISTRATOR FOR THE 4 US SEC REGISTERED LONGLEAF PARTNERS FUNDS.",""
1965866,"THE ADVISER PROVIDES BUSINESS ADVISORY AND CONSULTING SERVICES TO CERTAIN CLIENTS WITH RESPECT TO THEIR PRIVATELY-OWNED BUSINESSES. THESE SERVICES MAY INCLUDE ADVICE ON SUCCESSION PLANNING, BUSINESS MANAGEMENT, M&A ACTIVITY, EMPLOYEE NEEDS.",""
1971880,"INSURANCE SERVICES - ANNUITIES",""
1958006,"ASSIST CLIENTS IN PURCHASING AND SELLING SECURITIES PRODUCTS.",""
1961843,"EMPLOYEES OF BERKELEY WHO ARE ALSO LICENSED INSURANCE AGENTS MAY RECOMMEND INSURANCE AND/OR ANNUITY PRODUCTS TO ADVISORY CLIENTS.",""
1965675,"PROVIDE ADMINISTRATIVE SUPPORT TO 401(K)PLANS.","WEALTHHARBOR RETIREMENT SERVICES"
1956958,"PROVISE PROVIDES NON-INVESTMENT RELATED CONSULTING SVCS. PROVISE REPS, AS LICENSED INSURANCE AGENTS AND/OR REG. REPS OF OUR BROKER-DEALER KESTRA INVESTMENT SERVICES, RECOMMENDS PURCHASING INSURANCE PRODUCTS AND/OR SECURITIES ON A COMMISSION BASIS.",""
1959612,"RETIREMENT PLAN RECORDKEEPING AND CONSULTING",""
1953952,"TAG PROVIDES THE FOLLOWING SERVICES TO SOME OF ITS CLIENTS: BILL PAYMENT SERVICES, TAX WORK, ASSISTANCE IN ESTATE PLANNING, ASSISTANCE WITH INSURANCE ALTERNATIVES, NEGOTIATE HOUSE CLOSINGS/MORTGAGES, AND ESTABLISH BANKING/CREDIT RELATIONSHIPS.",""
1935424,"FINANCIAL EDUCATION COURSES",""
1968673,"COLUMBIA BENEFITS, LLC PROVIDES PENSION ADMINISTRATION RECORD KEEPING SERVICES FOR CLIENTS.",""
1950440,"STERLING INVESTS IN & OFFERS TO ACCREDITED CLIENTS, DEPENDING ON CLIENT'S LEVEL OF EXPERTISE & INVESTMENT NEEDS, THE ABILITY TO INVEST IN FIVE(5)LIMITED LIABILITY COMPANIES INVESTMENTS. WHICH, ARE NOT ADVISED BY STERLING.","STERLING DOES NOT MANAGE, ADVISE, OR OWN LARGE PERCENTAGES IN ANY OF THE L.L.C INVESTMENTS."
1963161,"A WHOLLY OWNED SUBSIDIARY OF VALSTONE PARTNERS, LLC (A RELYING ADVISER), VALSTONE ASSET MANAGEMENT, LLC, IS A SERVICER AND MANAGER OF FINANCIAL ASSETS AND OTHER INVESTMENTS. PLEASE SEE ITEM 10 OF THE FIRM BROCHURE FOR DETAILS.","VALSTONE ASSET MANAGEMENT, LLC"
1949397,"THE FIRM, USING THE SAME NAME, PROVIDES FUND SHAREHOLDERS WITH CERTAIN RECORDKEEPING AND CONSULTING SERVICES IN CONNECTION WITH THEIR COMPLIANCE REQUIREMENTS UNDER U.S. FEDERAL BANKING LAWS AND REGULATIONS.",""
1968689,"THE APPLICANT ALSO OFFERS TAX SERVICES, TAX PREPARATION SERVICES AND ESTATE SETTLEMENT TO ITS CLIENTS.",""
1964719,"PROVIDES PROPERTY MANAGEMENT SERVICES TO CERTAIN CLIENT INVESTMENTS.","LONGPOINT PROPERTY GROUP"
1958219,"WE OFFER FINANCIAL PLANNING CONSULTING SERVICES AS OUTLINED IN OUR DISCLOSURE BROCHURE.",""
1961107,"CONSULTING SERVICES OTHER THAN INVESTMENT ADVISORY INCLUDING, WITHOUT LIMITATION, COMPANY SECRETARIAL ADMINISTRATIVE SERVICES.",""
1951178,"PROVIDE INSURANCE SERVICES",""
1956699,"CEMETERY AND FUNERAL HOME TRUST AND ESCROW ACCOUNTING AND RECORD KEEPING SERVICES AND ANCILLARY FUNCTIONS.",""
1963682,"RECOMMENDATION OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1966692,"MMA SECURITIES PROVIDES NON-SECURITIES ADVICE TO ITS INVESTMENT ADVISORY CLIENTS SUCH AS TRAINING, EDUCATION AND PLAN DESIGN.",""
1967619,"GA MAY PROVIDE CAPITAL MARKETS SERVICES TO PORTFOLIO COMPANIES, ISSUERS, LENDERS OR INVESTORS TO RAISE OR PLACE DEBT. GA MAY BE PAID A FEE FOR SUCH SERVICES, WHICH MAY NOT OFFSET MANAGEMENT FEES, IN ACCORDANCE WITH UNDERLYING CLIENT GOVERNING DOCUMENTS.",""
1970711,"REGISTERED REPRESENTATIVE OF A BROKER-DEALER AND INSURANCE SALES","REGISTERED REPRESENTATIVE OF LPL AND INSURANCE SALES IMPLEMENTED AS AN INDIVIDUAL"
1973893,"LIFE INSURANCE PRODUCTS ARE OFFERED TO CLIENTS OF LAZARI CAPITAL MANAGEMENT, INC.",""
1965498,"LIFE/HEALTH INSURANCE AND ANNUITY PRODUCTS",""
1961879,"THE REGISTRANT PROVIDES CONSULTING SERVICES THAT ARE NOT INVESTMENT ADVISORY SERVICES TO SOME OF ITS CLIENTS AND OTHER THIRD PARTIES.",""
1965095,"RETIREMENT PLAN ADMINISTRATION SERVICES (TPA SERVICES), FAMILY OFFICE SERVICES.","ONEDIGITAL RETIREMENT PLAN ADMINISTRATION (TPA SERVICES)."
1970789,"MANIFEST OFFERS A WEB-BASED PLATFORM THAT PROVIDES PARTICIPANTS WITH ASSISTANCE TO TRANSFER AND CONSOLIDATE THEIR RETIREMENT ACCOUNTS BY SUGGESTING TRANSFER AND CONSOLIDATION OPTIONS AND ORGANIZING TRANSFER PAPERWORK FOR PARTICIPANTS.","MANIFEST"
1955657,"WE ALSO PROVIDE GENERAL FINANCIAL ADVICE AND OTHER SERVICES NOT SPECIFICALLY RELATED TO SECURITIES.  PLEASE REFER TO THE DESCRIPTION OF SERVICES OFFERED IN THE FORM ADV PART 2A FILED BY EACH OF OUR FAMILY OFFICE AND ROCKEFELLER ASSET MANAGEMENT DIVISIONS.",""
1954284,"BRANDES INVESTMENT PARTNERS, L.P. PROVIDES RESEARCH, PORTFOLIO CONSTRUCTION, TRADING, OPERATIONAL, AND SYSTEMS SUPPORT TO FOREIGN AFFILIATES AND A FORMER SUBADVISOR TO ONE OF OUR PRIVATE FUNDS.",""
1963545,"FAMILY OFFICE SERVICES AND BILL PAYMENT",""
1970882,"INVESTMENT ADVISER REPRESENTATIVES ARE LICENSED TO SELL INSURANCE PRODUCTS.",""
1959451,"COMMISSIONABLE PRODUCTS, INSURANCE PRODUCTS.","LPL FINANCIAL LLC, INDIVIDUAL CAPACITY."
1959634,"FINANCIAL PLANNING SERVICES AS WELL AS INCOME TAX PREPARATION - NO OTHER BUSINESS NAME.",""
1965138,"INVESTMENT ADVISOR REPRESENTATIVES OF THE FIRM ARE ALSO LICENSED INSURANCE AGENTS",""
1952926,"ADVISOR MAY OFFER INSURANCE PRODUCTS AND/OR 529 PLANS TO ADVISORY CLIENTS UPON REQUEST",""
1946144,"BROKERAGE AND INSURANCE PRODUCTS; ANNUITIES",""
1964647,"IMPLEMENTATIONS OF INSURANCE AND COMMISSIONABLE RECOMMENDATIONS","CERTAIN SUPERVISORY PERSONS, IN THEIR INDIVIDUAL CAPACITY, OFFER INSURANCE RECOMMENDATIONS AND BROKERAGE COMMISSIONS"
1951248,"BILL-PAYING AND OTHER PRIVATE FAMILY OFFICE SERVICES",""
1953917,"AS A BROKER-DEALER, THE FIRM ACTIVELY MARKETS MUTUAL FUND SHARES, VARIABLE PRODUCTS & GENERAL SECURITIES TO ITS CLIENTS THROUGH ITS REGISTERED REPRESENTATIVES. THE FIRM ALSO SERVES AS THE PRINCIPAL UNDERWRITER FOR THRIVENT VARIABLE PRODUCTS.",""
1940255,"BROKER DEALER AND MARKET MAKER.",""
1969898,"CERTAIN EMPLOYEES SELL INSURANCE PRODUCTS, IN THEIR INDIVIDUAL CAPACITIES, AS INSURANCE AGENTS.","BALLAST INSURANCE SERVICES IN THE STATE OF CA LICENSE # 0M21958"
1934302,"AMGF PROVIDES ADMIN.SVCS TO AMG FUNDS, AMG PANTHEON FUNDS, AND AMG COMVEST BDC UNDER AN ADMIN.AGMNT BETWEEN AMGF AND THE AMG FUNDS AND A SEP.AGMNT BETWEEN AMGF AND THE AMG PANTHEON FUNDS, AND AMG COMVEST BDC. TERMS OF AGMNT ARE IN THE RESPECTIVE SAI'S.",""
1965977,"WE PROVIDE A PERSONALIZED WEBSITE ON EMONEY TO CLIENTS AND OFFER EDUCATIONAL SEMINARS.",""
1970428,"BUSINESS TAX CONSULTING AND CPA ACCOUNTING SERVICES",""
1970951,"PRIVATE ADVISORY GROUP, LLC FACILITATES THE PROVISION OF ESTATE AND TAX PLANNING SERVICES AS WELL AS TAX RETURN PREPARATION AND FILING SERVICES TO CLIENTS.",""
1954598,"ACCOUNTING AND REPORTING; FINANCIAL AUDIT ASSISTANCE; ESTATE PLANNING; GOVERNANCE CONSULTING; LIFESTYLE ASSET ACQUISITION AND MANAGEMENT; PHILANTHROPIC MANAGEMENT; RISK MANAGEMENT CONSULTING; AND TAX CONSULTING.",""
1973909,"DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.  THE FIRM OFFERS TAX PREPARATION SERVICE.",""
1945295,"JTS CAPITAL SERVICING LLC, WHICH IS UNDER COMMON CONTROL WITH JTS FUND ADVISORS, LLC, SERVICES (I.E. MONITORS, COLLECTS AND SETTLES ON AND FOR) THE LOAN PORTFOLIO ASSETS OF THE PRIVATE FUNDS UNDER THE MANAGEMENT OF JTS FUND ADVISORS, LLC.","JTS CAPITAL SERVICING LLC"
1954577,"SEE SECTION  6.B.(2) DESCRIPTION OF PRIMARY BUSINESS",""
1969769,"IMPLEMENTATIONS OF INSURANCE SALES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL."
1941475,"WILLIS JOHNSON & ASSOCIATES PROVIDES TAX SERVICES, INCLUDING TAX PREPARATION AND PLANNING SERVICES TO ADVISORY CLIENTS.",""
1969786,"KEVIN GIBNEY AND  VANESSA CURRAN ARE LICENSED INSURANCE PRODUCERS WITH VARIOUS STATES.","KEVIN GIBNEY AND VANESSA CURRAN  ARE LICENSED INSURANCE PRODUCERS WITH VARIOUS STATES."
1964551,"THROUGH AN INDEPENDENT CONTRACTOR, HEIKE LAW OFFICES LLC, GVA CLIENTS MAY ENTER INTO CERTAIN LEGAL SERVICES AGREEMENTS. CLIENTS MAY ENTER INTO AN AGREEMENT WITH INDEPENDANT CONTRACTOR NORTHPOINT ACCOUNTING & TAX TO RECEIVE ACCOUNTING AND TAX SERVICES.",""
1924193,"DUE TO SPACE CONSTRAINTS HERE, REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION ON FOCUS RISK SOLUTIONS, LLC AND UPTIQ, INC.",""
1964639,"INSURANCE POLICIES",""
1964469,"PRINCIPALS AND INVESTMENT ADVISER REPRESENTATIVES (IAR) MAY BE LICENSED AS INSURANCE AGENTS AND, AS SUCH, MAY RECOMMEND PRODUCTS OFFERED BY VARIOUS INSURANCE COMPANIES.  PRINCIPALS AND IARS GENERALLY SPEND LESS THAN 20% OF THEIR TIME ON THESE ACTIVITIES.","PFI INSURANCE SERVICES"
1964686,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH CADARET, GRANT, & CO., INC."
1962657,"FINANCIAL PLANNING AND BUSINESS SUCCESSION PLANNING",""
1970759,"VENDOR SEARCHES, PLAN COST AND REVENUE DISRIBUTION ANALYSIS, FIDUCIARY GOVERNANCE CONSULTING",""
1940272,"LIFE INSURANCE, LONG TERM CARE INSURANCE AND RETIREMENT PLAN SPONSOR CONSULTATION",""
1943819,"INCOME TAX PREPARATION SERVICES","TAMALPAIS TAX SERVICES, INC. DBA GRACE FINANCIAL ASSOCIATES"
1955742,"IMPLEMENTATION OF INSURANCE SALES","INDIVIDUAL CAPACITY"
1968529,"CERTAIN OF REGISTRANT'S REPRESENTATIVES ARE LICENSED TO SELL INSURANCE AND ANNUITY PRODUCTS.",""
1959766,"FIXED INSURANCE PRODUCTS",""
1971282,"MAY SELL INSURANCE PRODUCTS AS A CONVENIENCE FOR A CLIENT. MAY PAY OR RECEIVE REFERRAL/COMPENSATION FOR INSURANCE OR GROUP BENEFIT PLANS.",""
1945208,"INVESTMENT REPORTING SERVICES, INVESTMENT ADMINISTRATIVE SERVICES.",""
1973000,"RECOMMENDATIONS OF COMMISSIONABLE INVESTMENTS AND INSURANCE","INDIVIDUAL NAME / CAPACITY"
1974883,"INSURANCE AND ANNUITY PRODUCTS","MERIDIAN INSURANCE, LLC"
1970338,"GENERAL ECONOMIC RESEARCH AND ANALYSIS, EXPERT WITNESS TESTIMONY.",""
1974917,"GENERAL ECONOMIC RESEARCH AND ANALYSIS, EXPERT WITNESS TESTIMONY.",""
1971961,"LIFE INSURANCE PRODUCTS ARE OFFERED TO CLIENTS OF LAZARI CAPITAL MANAGEMENT, INC.",""
1954450,"INSURANCE PRODUCTS",""
1951154,"WE PROVIDE FAMILY OFFICE SERVICES SUCH AS FINANCIAL PLANNING AND BILL PAY SERVICES. WE ALSO PROVIDE FUND OPERATION SUPPORT TO UNAFFILIATED PRIVATE FUNDS.",""
1942569,"OUR AFFILIATE, FOCUS RISK SOLUTIONS, LLC, ASSISTS OUR CLIENTS WITH REGULATED INSURANCE SALES ACTIVITY. UPTIQ AND FLOURISH CREDIT AND CASH MANAGEMENT SOLUTIONS. DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D-MISCELLANEOUS FOR MORE INFORMATION.",""
1960647,"DUPREE & COMPANY, INC. SERVES AS TRANSFER AGENT TO ITS CLIENT, DUPREE MUTUAL FUNDS.",""
1932299,"OUR AFFILIATE, FOCUS RISK SOLUTIONS, MAKES REFERRALS TO LICENSED INSURANCE BROKERS AND FLOURISH FACILITATES CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS. DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
