"FilingID","Other Products and Services","Business Name"
1995370,"THURSTON SPRINGER ADVISORS WILL OFFER INSURANCE PRODUCTS TO CLIENTS AND WILL REFER BROKERAGE BUSINESS TO THURSTON SPRINGER FINANCIAL",""
1992226,"ACCOUNTING AND TAX ADVISORY SERVICES",""
1999404,"EDGEPOINT INVESTMENT GROUP IS ALSO REGISTERED IN CANADA TO SELL PROPRIETARY PROSPECTUS-EXEMPT PRODUCTS ISSUED BY EDGEPOINT WEALTH MANAGEMENT (INVESTMENT FUND COMPANY) TO QUALIFIED INVESTORS IN ADDITION TO ITS ADVISORY BUSINESS.",""
2000198,"PETER ZEULI IS A LICENSED INSURANCE BROKER.  HE ENGAGES IN THE SALE OF LIFE INSURANCE AND ANNUITIES FOR WHICH HE RECEIVES A COMMISSION AFTER THE SUCCESSFUL PLACEMENT OF SUCH POLICES AND/OR PRODUCTS.",""
2000088,"IMPLEMENTATION OF INSURANCE SALES.","INDIVIDUAL NAME/CAPACITY"
2000222,"CERTAIN REPRESENTATIVES WILL SELL FIXED INSURANCE OR FIXED ANNUITY PRODUCTS AS LICENSED INSURANCE AGENTS.",""
1993652,"RECOMMENDATION OF INSURANCE PRODUCTS AND COMMISSIONABLE SECURITIES","INDIVIDUAL CAPACITY"
2000235,"LIFE INSURANCE, ANNUITIES, LTC, LIFE SETTLEMENT, ALTERNATIVES","PROVENANCE INSURANCE SERVICES"
2000251,"TAX PREPARATION",""
1995423,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY/PURSHE KAPLAN STERLING INVESTMENTS"
1995477,"RECOMMENDATION OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1995495,"INSURANCE PRODUCTS",""
1995499,"(1)IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES. (2) TAX AND ACCOUNTING SERVICES.","INSUR SALES ARE IMPLEMENTED THRU THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THRU INDIVIDUAL/PCS. TAX SVC THRU ADAMS BROWN, LLC"
1992785,"UNIVERSAL,TERM LIFE, AND LONG TERM CARE INSURANCE POLICIES.",""
1995554,"SECURITIES TRANSACTIONS IN OUR BROKER-DEALER CAPACITY, INSURANCE PRODUCTS OFFERED BY AGENTS OF OUR AGENCY, AND/OR BANKING OR TRUST PRODUCTS/SERVICES PROVIDED RESPECTIVELY BY OUR AFFILIATED NATIONAL BANK AND AFFILIATED TRUST COMPANY.",""
1995583,"SOCIAL SECURITY PLANNING REPORTS & RETIREMENT PLANNING ONLINE COURSE",""
1993290,"OPCM MANAGES A HEDGE FUND FOR OUR CLIENTS AND INVESTORS. OPCM CAN USE THE FUND FOR CLIENTS AS PART OF THEIR OVERALL ASSET ALLOCATION STRATEGY.","OPCM ABSOLUTE RETURN, L.P."
2000152,"WE WRITE VARIOUS BOOKS INCLUDING INVESTMENT STRATEGY BOOKS WHICH ARE AVAILABLE FOR SALE IN INDIA.",""
