"FilingID","Other Products and Services","Business Name"
2000635,"LIFESTYLE MANAGEMENT AND MARKETING SERVICES, BILL PAY SERVICES AND CHARITABLE GIVING AND CONSULTING SERVICES.","LIFFESTYLE & MARKETING SERVICES PROVIDED UNDER NORTHROCK-X. CHARITABLE GIVING & CONSULTING SERVICES UNDER FOUNDATION X."
2001125,"WE OFFER COMMISSION BASED PRODUCTS THROUGH OUR AFFILIATED BROKER DEALER FIRM.",""
2001207,"WE OFFER COMMISSION BASED PRODUCTS THROUGH OUR AFFILIATED BROKER DEALER FIRM.",""
2001222,"WILSHIRE PROVIDES INVESTMENT ANALYTICS PRODUCTS AND SERVICES.",""
2001268,"TAX PREP & FILING, BOOKKEEPING AND PAYROLL SERVICES, ESTATE PLANNING AND EDUCATION SERVICES, RETIREMENT PLAN CONSULTING",""
2001297,"OUTSIDE INSURANCE, SELLING AND SERVICING FIXED INSURANCE PRODUCTS SUCH AS TERM LIFE INSURANCE, DISABILITY INSURANCE, LONG TERM CARE INSURANCE, CRITICAL ILLNESS INSURANCE AND EXECUTIVE COMPENSATION BENEFITS THROUGH VARIOUS CARRIERS","CHRIS SWENSON, SOLE PROPRIETOR  SHAUN BALDING, SOLE PROPRIETOR PATRICK FOSDICK, SOLE PROPRIETOR"
2000764,"TAX RETURN PREPARATION",""
2003727,"BUSINESS CONSULTING SERVICES TO SMALL BUSINESSES CLIENTS; DUE DILIGENCE AND ADMINISTRATIVE SERVICES FOR ALTERNATIVE INVESTMENTS FOR CLIENTS AND NON CLIENTS; FOR A SEPARATE FEE",""
1989546,"INSURANCE PRODUCTS AND SERVICES",""
2003804,"INSURANCE PRODUCTS (E.G. LIFE, ANNUITY)",""
2003832,"BRAD ROSLEY IS A LICENSED LIFE AND HEALTH INSURANCE AGENT AND RECEIVES COMMISSIONS FROM INSURANCE CARRIERS.",""
2001170,"THE FIRM IS ALSO A REGISTERED BROKER DEALER, AND IN THIS CAPACITY WILL SELL PRODUCTS AND MAY EARN A COMMISSION OR MARKUP. IN ITS CAPACITY AS AN INSURANCE AGENCY THE FIRM WILL ALSO OFFER INSURANCE PRODUCTS.",""
2003852,"ADMINISTRATIVE SERVICES.","N/A"
1994997,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
2003830,"INSURANCE SERVICES",""
2006153,"INSURANCE SERVICES","ARX INSURANCE AGENCY"
2004942,"RECOMMENDATION OF INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1999270,"UNIVERSAL,TERM LIFE, AND LONG TERM CARE INSURANCE POLICIES.",""
2003844,"WE PROVIDE CUSTOMIZED DIRECT LENDING INDEXES.",""
2003865,"SLP WEALTH ADDITIONALLY PROVIDES TAX PREPARATION AND TAX FILING SERVICES.",""
2001179,"THE FIRM IS ALSO A REGISTERED BROKER DEALER, AND IN THIS CAPACITY WILL SELL PRODUCTS AND MAY EARN A COMMISSION OR MARKUP. IN ITS CAPACITY AS AN INSURANCE AGENCY THE FIRM WILL ALSO OFFER INSURANCE PRODUCTS.",""
2003941,"LICENSED AND APPOINTED ASSOCIATES MAY OFFER ADVISORY CLIENTS INSURANCE PRODUCTS AND SERVICES VIA UNAFFILIATED ISSUERS AND AGENCIES.","N/A"
2003948,"LICENSED AND APPOINTED ASSOCIATES MAY OFFER ADVISORY CLIENTS INSURANCE PRODUCTS AND SERVICES VIA UNAFFILIATED ISSUERS AND AGENCIES.","N/A"
2003954,"RECOMMENDATION OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
2006286,"WE ARE ALSO LICENSED INSURANCE BROKERS, PROVIDING LIFE, DISABILITY, LONG-TERM CARE INSURANCE, AND EMPLOYEE BENEFITS.","CAPITAL INDEPENDENT INSURANCE SERVICES, LLC"
2004736,"OUR FIRM IS ALSO AN INSURANCE AGENCY WHEREBY AFFILIATED ADVISORY AGENTS MAY SELL INSURANCE PRODUCTS.",""
2006101,"AVANTAX PLANNING PARTNERS OFFERS INSURANCE SERVICES",""
2001641,"WE PROVIDE MANY FAMILY OFFICE SERVICES TO OUR HIGH NET WORTH CLIENTS RELATED TO ESTATE PLANNING, INVESTMENT ALLOCATION, REPORTING, TAX PLANNING, AND ADMINISTRATION.  A FULL MENU OF SERVICES IS AVAILABLE UPON REQUEST.",""
2000847,"INSURANCE POLICIES",""
2001736,"IMPLEMENTATION OF INSURANCE SALES, AND TAX PREPARATION","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL."
2002645,"IN ADDITION TO INVESTMENT MANAGEMENT SERVICES, EIP ALSO OFFERS CONSULTING SERVICES, SUCH AS, TREASURY MANAGEMENT CONSULTING. EIP ALSO PROVIDES BIDDING AGENT SERVICES FOR MUNICIPAL ISSUERS.",""
2003904,"CONSULTING SERVICES, AS LISTED IN ITEM 6.B(2).",""
2002271,"GA MAY PROVIDE CAPITAL MARKETS SERVICES TO PORTFOLIO COMPANIES, ISSUERS, LENDERS OR INVESTORS TO RAISE OR PLACE DEBT. GA MAY BE PAID A FEE FOR SUCH SERVICES, WHICH MAY NOT OFFSET MANAGEMENT FEES, IN ACCORDANCE WITH UNDERLYING CLIENT GOVERNING DOCUMENTS.",""
2004122,"REGISTERED REPRESENTATIVE WITH AUSDAL FINANCIAL PARTNERS SELLING INVESTMENT RELATED PRODUCTS. INSURANCE SERVICES AND PRODUCTS THROUGH CPR FINANCIAL GROUP LLC  INSURANCE SERVICES AND PRODUCTS THROUGH CPR INVESTMENTS INC.","AUSDAL FINANCIAL PARTNERS CPR FINANCIAL GROUP LLC"
2004384,"INCOME TAX PREPARATION SERVICES",""
2005881,"SAME AS 6.B.(2).",""
2007025,"BROKERAGE AND INSURANCE PRODUCTS AND SERVICES",""
2007032,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1991831,"WE WILL PROVIDE TAX AND ESTATE PLANNING COORDINATION AND ACTIVELY WORK WITH YOUR OUTSIDE PROFESSIONAL ADVISORS TO ADVANCE THE CLIENT'S TAX AND ESTATE PLANNING NEEDS.",""
2003907,"EMPLOYEES HAVE THE CAPABILITY TO SELL BROKERAGE PRODUCTS TO CLIENTS.",""
2001771,"WE ARE A DUAL REGISTRANT AND OFFER CLIENTS THE ABILITY TO HAVE A SEPARATE BROKERAGE ACCOUNT AND SUBSCRIBE TO BROKERAGE SERVICES OFFERED BY THE FIRM.",""
2001704,"FOR A LIMITED NUMBER OF CLIENTS WE PROVIDE FINANCIAL MANAGEMENT SERVICES INCLUDING, BUT NOT LIMITED TO, BUSINESS AND CASH MANAGEMENT.",""
2001413,"IMPLEMENTATIONS OF COMMISSIONABLE INSURANCE AND COMMISSIONABLE SECURITIES TRANSACTIONS","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PKS"
1987360,"SEE SCHEDULE D  NON-DISCRETIONARY INVESTMENT RECOMMENDATIONS (CAPS PROGRAM),  WE ALSO PROVIDE OPERATIONAL DUE DILIGENCE FOR THIRD PARTIES.",""
2001815,"INSURANCE PRODUCTS","RETIREMENT PROSPERITY GROUP"
2001287,"WE PROVIDE FAMILY OFFICE SERVICES SUCH AS FINANCIAL PLANNING AND BILL PAY SERVICES. WE ALSO PROVIDE FUND OPERATION SUPPORT TO UNAFFILIATED PRIVATE FUNDS.",""
1999265,"FINANCIAL PLANNING, PENSION CONSULTANTS",""
2001111,"BROKER DEALER AND MARKET MAKER.",""
1998264,"THE FIRM IS ALSO A REGISTERED BROKER DEALER, AND IN THIS CAPACITY WILL SELL PRODUCTS AND MAY EARN A COMMISSION OR MARKUP. IN ITS CAPACITY AS AN INSURANCE AGENCY THE FIRM WILL ALSO OFFER INSURANCE PRODUCTS.",""
2001367,"LIFE, HEALTH, AND ANNUITY SALES",""
1991989,"IMPLEMENTATIONS OF INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
2001396,"TAX PREPARATION SERVICES",""
2001416,"ADVISORY TECHNOLOGY PLATFORM, RECONCILIATION SERVICES, INVESTMENT RESEARCH REPORTS, ACCOUNT AGGREGATION, PORTFOLIO MANAGEMENT SOFTWARE AND PERFORMANCE CALCULATIONS.",""
2000416,"CAPITAL BANK AND TRUST COMPANY OFFERS TRUST AND OTHER ADMINISTRATIVE SERVICES FOR CLIENTS OF THE PRIVATE CLIENT SERVICES DIVISION.",""
1994136,"CAPTRUST ALSO PROVIDES INCOME TAX CONSULTING, TAX PREPARATION/ACCOUNTING AND BILL PAY TO CLIENTS WHO HAVE ENGAGED US TO DO SO PER A SEPARATE WRITTEN AGREEMENT.",""
2002031,"DORSEY, WRIGHT & ASSOCIATES, LLC. SELLS IMPERSONAL RESEARCH SERVICES AS DISCLOSED ON ADV 2A.",""
2002058,"TAX PREPARATION.",""
2002161,"FIXED LIFE INSURANCE PRODUCTS, HEALTH INSURANCE, LTC, VARIABLE LIFE AND VARIABLE ANNUITIES, REITS AND OTHER ALTERNATIVES, FINANCIAL ADVISORY, PLACEMENT AGENT SERVICES",""
2002208,"CERTAIN OF WATTS GWILLIAM & CO.'S ASSOCIATED PERSONS ARE ALSO LICENSED INSURANCE AGENTS. WITHIN THIS CAPACITY, THEY MAY RECOMMEND THE PURCHASE OF INSURANCE PRODUCTS, SUCH AS INDEX ANNUITIES.",""
2002206,"FIXED LIFE INSURANCE PRODUCTS, HEALTH INSURANCE, LTC, VARIABLE LIFE AND VARIABLE ANNUITIES, REITS AND OTHER ALTERNATIVES, FINANCIAL ADVISORY, PLACEMENT AGENT SERVICES",""
1977507,"INSURANCE PRODUCTS THROUGH A BROKER-DEALER",""
2002210,"(1) TAX PREPARATION SERVICES (2) MANAGES THE CONTENT AND DESIGN AS WELL AS WEBSITE MAINTENANCE FOR A CLIENT'S COMPANY'S WEBSITE FOR ITS MEMBERS AND EMPLOYEES; CONTENT LIMITED TO IMPERSONAL, GENERAL INVESTMENT & RETIREMENT SAVINGS TOPICS",""
2002260,"IMPLEMENTATIONS OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH LPL FINANCIAL."
2002276,"INSURANCE SERVICES",""
2000389,"SLP WEALTH ADDITIONALLY PROVIDES TAX PREPARATION AND TAX FILING SERVICES.",""
1996460,"INSURANCE AND BROKER-DEALER PRODUCTS","BOTH INSURANCE PRODUCTS ARE SOLD IN THEIR INDIVIDUAL CAPACITY. BROKER-DEALER PRODUCTS ARE SOLD THOUGH PKS."
2002015,"ASSET QUALITY REVIEW OF MSRS",""
2002339,"FIXED INSURANCE PRODUCTS",""
2002377,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
2002382,"FINANCIAL PLANNING SERVICES AS WELL AS INCOME TAX PREPARATION - NO OTHER BUSINESS NAME.",""
2001575,"LIFE INSURANCE, LTC AND DISABILITY, FIXED ANNUITIES","EVERGREEN WEALTH"
2002433,"IARS OF ARAX ADVISORY PARTNERS ARE ALSO LICENSED INS. AGENTS OF AFFILIATES SIMON DAVIS BROKERAGE SERVICES AND ROBERT SCHECHTER & ASSOC. (DBA SCHECHTER WEALTH) AND SELL LIFE INS. AS SUCH IN THEIR CAPACITY AS LICENSED INS. AGENTS.",""
2002348,"LIFE INSURANCE","NA"
