"FilingID","Individual Name","Firm or Organization Name","CRD Number","Effective Date","Termination Date","Street 1","Street 2","City","State","Country","Postal Code","Private Residence?","Description"
1962499,"","ALLIANZ ASSET MANAGEMENT GMBH",,01/01/2003,,"SEIDLSTRASSE, 24-24A","","MUNICH","","Germany","D-80335","N","ALLIANZ SE IS THE SOLE SHAREHOLDER OF ALLIANZ ASSET MANAGEMENT GMBH (""AAM GMBH""). AAM GMBH IS THE FINANCIAL AND GOVERNANCE HOLDING COMPANY OF THE ASSET MANAGEMENT DIVISION OF ALLIANZ GROUP WHICH IS HEADED BY ALLIANZ SE, A DIVERSIFIED GLOBAL FINANCIAL INSTITUTION. AAM GMBH MAY DEVELOP OR ASSIST WITH THE IMPLEMENTATION OF CERTAIN POLICIES, PROCEDURES AND OTHER BUSINESS PRACTICES AFFECTING ITS INVESTMENT ADVISER SUBSIDIARIES."
1960782,"","QPW PARTNERS, LLC",,07/01/2015,,"3850 SIERRA CIRCLE","STE 300","BETHLEHEM","PA","United States","18018","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN QUADRANT PRIVATE WEALTH MANAGEMENT, LLC, FOCUS AND FOP, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF QUADRANT PRIVATE WEALTH MANAGEMENT, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF QUADRANT PRIVATE WEALTH MANAGEMENT, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1970767,"Kenney, Kate","",7855260,12/28/2023,,"10 WINTHROP STREET","","ROCHESTER","NY","United States","14607","N","OWNER OF RDG CAPITAL MANAGEMENT LLC"
1970767,"Baniewicz, WHITNEY, Lorene","",5480153,12/28/2023,,"10 WINTHROP STREET","","ROCHESTER","NY","United States","14607","N","OWNER OF RDG CAPITAL MANAGEMENT LLC"
1962762,"SINGER, PAUL, ELLIOTT","",872317,11/23/2021,,"360 S. ROSEMARY AVE","18TH FLOOR","WEST PALM BEACH","FL","United States","33401","N","PAUL SINGER IS THE CONTROLLING PRINCIPAL OF ELLIOTT INVESTMENT MANAGEMENT L.P., WHICH IS THE INVESTMENT MANAGER TO CERTAIN PRIVATE INVESTMENT VEHICLES THAT ARE INDIRECT OWNERS OF FCO ADVISORS LP."
1966241,"","MAIN STREET 25 MANAGEMENT, LLC",,12/18/2020,,"16192 COASTAL HIGHWAY","","SUSSEX COUNTY","DE","United States","19958","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN PRAIRIE CAPITAL MANAGEMENT GROUP, LLC, FOCUS AND MAIN STREET 25 MANAGEMENT, LLC  (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF PRAIRIE CAPITAL MANAGEMENT GROUP, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF PRAIRIE CAPITAL MANAGEMENT GROUP, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1960151,"","AZ PARTNERS MANAGEMENT LLC",,04/01/2022,,"200 EAST LONG LAKE ROAD","SUITE 160","BLOOMFIELD HILLS","MI","United States","48304","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN AZIMUTH CAPITAL INVESTMENT MANAGEMENT LLC (""ACM""), FOCUS AND AZ PARTNERS MANAGEMENT LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF ACM WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF  ACM. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1974340,"NEARY, JOSEPH, DANIEL","",2993505,10/01/2014,,"200 NORTH SEPULVEDA","SUITE 1200","EL SEGUNDO","CA","United States","90245","N","MR. NEARY IS THE CHIEF RISK OFFICER OF THE CFG NETWORK AND HAS THE POWER, DIRECTLY OR INDIRECTLY, TO DIRECT THE MANAGEMENT OR POLICIES OF THE FIRM."
1974340,"Gooley, Thomas, Andrew","",4526760,04/27/2021,,"655 W BROADWAY","12TH FLOOR","SAN DIEGO","CA","United States","92101","N","MANAGER"
1972392,"BIANCAVILLA, JANICE, JOAN","",6110286,04/01/2023,,"4417 N. 40TH ST","STE. 300C","PHOENIX","AZ","United States","85018","N","HAS ACCESS TO INTERNAL INFORMATION"
1951826,"SCHWARZMAN, STEPHEN, ALLEN","",861435,09/19/2011,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1951826,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND COO OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1971603,"","HIG MANAGEMENT, LLC",,03/01/2021,,"190 CARONDELET PLAZA","SUITE 1475","ST. LOUIS","MO","United States","63105","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN HILL INVESTMENT GROUP PARTNERS, FOCUS AND HIG MANAGEMENT (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF HILL INVESTMENT GROUP PARTNERS WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF HILL INVESTMENT GROUP PARTNERS. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1950854,"Bundschuh, Russell, George","",7504882,02/07/2022,,"1125 NW COUCH STREET #900, PORTLAND, OR 97209","","PORTLAND","OR","United States","97209","N","MR. BUNDSCHUH IS THE CEO OF M FINANCIAL HOLDINGS INC. (PARENT COMPANY OF M HOLDINGS SECURITIES, INC.) HAS DIRECT AUTHORITY OVER THE OFFICERS OF M HOLDINGS SECURITIES, INC."
1974124,"","CENTRICUS FINANCIAL INVESTMENTS GP LIMITED",,11/21/2016,,"WHITELEY CHAMBERS","DON STREET","ST HELIER","","Jersey","JE2 4TR","N","GENERAL PARTNER OF CENTRICUS HOLDINGS I LP AND CENTRICUS FINANCIAL INVESTMENTS LP"
1974124,"","CENTRICUS PARTNERS LP",,11/21/2016,,"WHITELEY CHAMBERS","DON STREET","ST HELIER","","Jersey","JE2 4TR","N","BENEFICIAL OWNER OF CENTRICUS FINANCIAL INVESTMENTS GP LIMITED"
1972041,"SHEA, BONNIE, COLLEEN","",4737162,03/01/2013,,"1000 EAST 14TH ST","SUITE 300","PLANO","TX","United States","75074","N","MEMBER OF LLC"
1972041,"KIRBY, MATTHEW, THOMAS","",6231864,03/01/2013,,"1000 EAST 14TH ST","SUITE 300","PLANO","TX","United States","75074","N","MEMBER OF LLC"
1966228,"","FTPW, LLC",,08/11/2022,,"310 W. VENICE AVENUE","SUITE 201","VENICE","FL","United States","34285","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN FOURTHOUGHT FINANCIAL PARTNERS, LLC., FOCUS AND FTPW, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF FOURTHOUGHT FINANCIAL PARTNERS, LLC. WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF  FOURTHOUGHT FINANCIAL PARTNERS, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1958339,"SINGER, PAUL, ELLIOTT","",872317,05/17/2018,,"C/O ELLIOTT INVESTMENT MANAGEMENT L.P.","360 S. ROSEMARY AVE, 18TH FLOOR","WEST PALM BEACH","FL","United States","33401","N","PAUL SINGER IS THE CONTROLLING PRINCIPAL OF ELLIOTT INVESTMENT MANAGEMENT L.P., WHICH IS THE INVESTMENT MANAGER TO CERTAIN PRIVATE INVESTMENT VEHICLES THAT ARE INDIRECT OWNERS OF ELMWOOD ASSET MANAGEMENT LLC."
1956342,"PATRICK, ADAMS","",7730051,03/28/2023,07/12/2024,"30 MONTGOMERY STREET","","JERSEY CITY","NJ","United States","07302","N","FORMER CHIEF MARKETING OFFICER OF BLUEVINE INC."
1956342,"QUINN, DAVID","",7730069,03/28/2023,,"401 WARREN STREET","","REDWOOD CITY","CA","United States","94063","N","CHIEF FINANCIAL OFFICER OF BLUEVINE INC."
1928210,"","REDWOOD PRIVATE WEALTH",312942,09/16/2021,,"E. RAY ROAD","3930","PHOENIX","AZ","United States","85044","N","REDWOOD PRIVATE WEALTH LLC (""REDWOOD""),AN SEC REGISTERED INVESTMENT ADVISER AND CCO, KIMBERLEY RAIMONDO,ESQ CONTROLS AND DIRECTS THE MANAGEMENT AND POLICIES OF BROOKWOOD INVESTMENT GROUP."
1956342,"CARMELI, SHARON","",7730052,03/28/2023,,"30 MONTGOMERY STREET","6","JERSEY CITY","NJ","United States","07302","N","GENERAL COUNSEL AND CHIEF COMPLIANCE OFFICER OF BLUEVINE INC."
1956342,"LIFSHITZ, YACOV","",7730053,03/28/2023,,"401 WARREN STREET","","REDWOOD CITY","CA","United States","94063","N","CHIEF EXECUTIVE OFFICER OF BLUEVINE INC."
1956342,"MALEK, YAEL","",7730055,03/28/2023,,"401 WARREN STREET","","REDWOOD CITY","CA","United States","94063","N","CHIEF PEOPLE OFFICER OF BLUEVINE INC."
1956342,"MAN, HERMAN","",7730062,03/28/2023,,"401 WARREN STREET","","REDWOOD CITY","CA","United States","94063","N","CHIEF PRODUCT OFFICER OF BLUEVINE INC."
1956342,"SRINIVASAN, MIRA","",7730070,03/28/2023,,"401 WARREN STREET","","REDWOOD CITY","CA","United States","94063","N","CHIEF RISK OFFICER OF BLUEVINE INC."
1956342,"KLAR, NIR","",7730797,03/28/2023,,"YIGAL ALON STREET 94","","TEL AVIV-YAFO","","Israel","","N","CHIEF TECHNOLOGY OFFICER OF BLUEVINE INC."
1954038,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF THE BLACKSTONE GROUP INC., THE REGISTRANT'S INDIRECT PARENT."
1954038,"SCHWARZMAN, STEPHEN, ALLEN","",861435,05/31/2005,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OFTHE BLACKSTONE GROUP INC., THE REGISTRANT'S INDIRECT PARENT."
1944824,"","V C MANAGEMENT, LLC",,10/01/2012,,"10 S. RIVERSIDE PLAZA","SUITE 1400","CHICAGO","IL","United States","60606-3840","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN VESTOR CAPITAL, LLC (""VESTOR""), FOCUS AND V C MANAGEMENT, LLC, (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF VESTOR WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF VESTOR. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1964295,"ELZHOLZ, ROBERT, WILLIAM","",5084381,01/01/2023,,"5353 N. 16TH ST. SUITE 200","7425","PHOENIX","AZ","United States","85016","N","PRINCIPAL"
1964295,"CHELIUS, MICHAEL, DAVID","",7074867,01/01/2023,12/31/2024,"8801 HORIZON BLVD NE, SUITE 401","7425","ALBUQUERQUE","NM","United States","87113","N","PRINCIPAL"
1964295,"COGAN, STEVEN, ROBERT","",4377592,07/03/2024,,"8801 HORIZON BLVD NE, SUITE 401","8801","ALBUQUERQUE","NM","United States","87113","N","PRINCIPAL"
1964295,"HATCHER, DOUGLAS, MALCOLM","",4126676,09/20/2024,,"5353 N 16TH ST, SUITE 200","","PHOENIX","AZ","United States","85016","N","PRINCIPAL AND WEALTH MANAGEMENT PRACTICE LEADER"
1964295,"SANCHEZ, DORINE, BEVERLY","",5004118,12/01/2024,,"8801 HORIZON BLVD","","ALBUQUERQUE","NM","United States","87113","N","PRINCIPAL"
1973032,"MCCONNELL, RICHARD, ESTERBROOK","",841945,01/01/2019,,"ROOM E 15/F THE PHOENIX BUILDING","23 LUARD ROAD","WAN CHAI","","Hong Kong","","N","PRESIDENT OF SOUTH OCEAN MANAGEMENT LTD"
1964237,"","SPM MANAGEMENT, LLC",,10/01/2015,,"294 WEST EXCHANGE STREET","","PROVIDENCE","RI","United States","02903","N","PURSUANT TO A MANAGEMENT AGREEMENT(THE ""MANAGEMENT AGREEMENT"") BETWEEN FI SERVICES HOLDINGS(SPIA IS A WHOLLY-OWNED SUBSIDIARY OF FI SERVICES HOLDINGS),FOCUS AND SPM MANAGEMENT(THE ""MANAGEMENT COMPANY""),THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS WHO SERVE AS OFFICERS AND LEADERS OF SPIA WHO IN SUCH CAPACITY WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF SPIA. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT MANAGEMENT SERVICES."
1932897,"","OHC MANAGEMENT, L.P.",,03/01/2023,,"121 WEST WACKER DRIVE","SUITE 1000","CHICAGO","IL","United States","60601","N","PURSUANT TO A MANAGEMENT SERVICES AND OPTION AGREEMENT (THE ""ORIGIN MANAGEMENT AGREEMENT"") AMONG KIG MANAGEMENT GROUP, LLC (""KOVITZ MANAGEMENT COMPANY""), OHC MANAGEMENT, L.P. (""ORIGIN MANAGEMENT COMPANY""), THE PRINCIPALS OF ORIGIN INVESTMENTS GROUP, LLC (""ORIGIN"") AND CERTAIN OTHER AFFILIATED PARTIES FROM TIME TO TIME, ORIGIN MANAGEMENT COMPANY HAS AGREED TO PROVIDE INDIVIDUALS WHO WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF ORIGIN.  THESE DO NOT PROVIDE INVESTMENT ADVISORY SVCS."
1969731,"Fernandez, Brian, Joseph","",4767507,03/01/2025,,"275 N. LINDBERGH","","ST. LOUIS","MO","United States","63141","N","EXECUTIVE OFFICER"
1969731,"LEWIS, MARK, BRINLEY","",4561231,09/01/2023,,"275 N. LINDBERGH","","ST. LOUIS","MO","United States","63141","N","EXECUTIVE OFFICER"
1969731,"MCARTHUR, JOHN, MICHAEL","",4389397,03/15/2012,,"275 N. LINDBERGH","","ST. LOUIS","MO","United States","63141","N","EXECUTIVE OFFICER"
1959533,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"BLACKSTONE","345 PARK AVENUE","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1959533,"SCHWARZMAN, STEPHEN, ALLEN","",861435,10/24/2017,,"BLACKSTONE","345 PARK AVENUE","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1967830,"","BP PARTNERS, LLC",,06/01/2021,,"1420 FIFTH AVENUE","SUITE 3200","SEATTLE","WA","United States","98101","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN BADGLEY PHELPS WEALTH MANAGERS, LLC, FOCUS AND BP PARTNERS, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF BADGLEY PHELPS WEALTH MANAGERS, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF BADGLEY PHELPS WEALTH MANAGERS, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1972774,"KLAR, STEPHEN","",6111785,07/01/2017,,"280 CONGRESS STREET","","BOSTON","MA","United States","02210","N","MEMBER OF EXECUTIVE COMMITTEE, WELLINGTON GROUP HOLDINGS LLP"
1955881,"SEGAL, MIKHAIL","",7090537,01/01/2009,,"1700 BROADWAY, 38TH FLOOR","","NEW YORK","NY","United States","10019","N","MEMBER OF THE BOARD OF MANAGERS WITH RESPONSIBILITY FOR THE COMPANY'S OPERATIONS"
1972774,"Bhagwat, Niraj, Dilip","",7846886,01/01/2024,,"280 CONGRESS STREET","","BOSTON","MA","United States","02210","N","MEMBER OF EXECUTIVE COMMITTEE, WELLINGTON GROUP HOLDINGS LLP"
1972774,"BURGESS, TERRENCE, MICHAEL","",2449812,07/01/2021,,"280 CONGRESS STREET","","BOSTON","MA","United States","02210","N","MEMBER OF EXECUTIVE COMMITTEE, WELLINGTON GROUP HOLDINGS LLP"
1972774,"HYNES, JEAN, MARIE","",4330808,01/01/2015,,"280 CONGRESS STREET","","BOSTON","MA","United States","02210","N","MEMBER OF EXECUTIVE COMMITTEE, WELLINGTON GROUP HOLDINGS LLP"
1972774,"POZEN, DANIEL, JACOB","",7483073,01/01/2022,,"280 CONGRESS STREET","","BOSTON","MA","United States","02110","N","MEMBER OF EXECUTIVE COMMITTEE, WELLINGTON GROUP HOLDINGS LLP"
1972774,"Berg, Jennifer, Nettesheim","",6597559,01/01/2023,,"280 CONGRESS STREET","","BOSTON","MA","United States","02210","N","MEMBER OF EXECUTIVE COMMITTEE, WELLINGTON GROUP HOLDINGS LLP"
1972774,"ANGELI, STEVEN, CARL","",4330754,01/01/2024,,"280 CONGRESS STREET","","BOSTON","MA","United States","02210","N","MEMBER OF EXECUTIVE COMMITTEE, WELLINGTON GROUP HOLDINGS LLP"
1972774,"BUTLER, JOHN, EDWARD","",6429464,01/01/2024,,"280 CONGRESST STREET","","BOSTON","MA","United States","02210","N","MEMBER OF EXECUTIVE COMMITTEE, WELLINGTON GROUP HOLDINGS LLP"
1972774,"ENDERLEIN, CARL, DIRK","",6431453,01/01/2024,,"280 CONGRESS STREET","","BOSTON","MA","United States","02210","N","MEMBER OF EXECUTIVE COMMITTEE, WELLINGTON GROUP HOLDINGS LLP"
1972774,"St. John, Scott, Ivan","",7845063,01/01/2024,,"280 CONGRESS STREET","","BOSTON","MA","United States","02210","N","MEMBER OF EXECUTIVE COMMITTEE, WELLINGTON GROUP HOLDINGS LLP"
1972774,"Chisholm, Elizabeth, Menai","",7138544,12/31/2024,,"LEVEL 30","180 GEORGE STREET","SYDNEY NSW 2000","","Australia","","N","MEMBER OF EXECUTIVE COMMITTEE, WELLINGTON GROUP HOLDINGS LLP"
1946346,"","SENTINEL MANAGEMENT COMPANY",,01/01/2001,,"100 QUANNAPOWITT PKY","","WAKEFIELD","MA","United States","01880","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN SENTINEL PENSION ADVISORS INC., FOCUS AND SENTINEL MANAGEMENT COMPANY (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF SENTINEL PENSION ADVISORS INC. WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF SENTINEL PENSION ADVISORS INC.. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1961643,"","MEIJI YASUDA LIFE INSURANCE COMPANY",,03/07/2016,,"780 3RD AVE","SUITE 4202","NEW YORK","NY","United States","10017","N","MEIJI YASUDA LIFE INSURANCE COMPANY, JAPAN-BASED MUTUAL COMPANY, ACQUIRED 100% OWNERSHIP OF STANCORP FINANCIAL GROUP, INC., THE PARENT COMPANY OF STANCORP INVESTMENT ADVISERS, INC., ON MARCH 7, 2016."
1957227,"","TRILANTIC CAPITAL PARTNERS EXECUTIVE LLC",,01/01/2014,,"399 PARK AVENUE","39TH FLOOR","NEW YORK","NY","United States","10022-3099","N","ENTITY IS A NON-ECONOMIC SPECIAL LIMITED PARTNER OF REGISTRANT WITH SPECIAL VOTING RIGHTS ON CERTAIN MATERIAL MANAGEMENT DECISIONS; ENTITY HAS NO CONTROL OVER DAY-TO-DAY MANAGEMENT."
1936851,"","DCLA PARTNERS LLC",,01/01/2016,,"ONE DAG PLAZA 885 SECOND AVENUE, 42ND FLOOR","","NEW YORK","NY","United States","10017","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN DOUGLAS C. LANE & ASSOCIATES, FOCUS AND DCLA PARTNERS, LLC  (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF DOUGLAS C. LANE & ASSOCIATES WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF DOUGLAS C. LANE & ASSOCIATES.  THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1968841,"","STONE POINT CAPITAL LLC",156521,08/05/2011,,"20 HORSENECK LANE","","GREENWICH","CT","United States","06830","N","PURSUANT TO CERTAIN MANAGEMENT AGREEMENTS STONE POINT CAPITAL LLC HAS RECEIVED DELEGATED AUTHORITY TO ACT AS THE INVESTMENT MANAGER OF TRIDENT V, LP AND TRIDENT V PARALLEL FUND, LP WHICH, INDIRECTLY THROUGH INTERMEDIATE SUBSIDIARIES, OWN 97.5% OF TRIDENT SKY PL HOLDINGS LLC WHICH, IN TURN, OWNS APPROXIMATELY 69.2% (VOTING RIGHTS) OF SKY HARBOR CAPITAL HOLDINGS LLC, THE 100% OWNER OF SKY HARBOR CAPITAL MANAGEMENT, LLC."
1972430,"","IUPAR - ITAÚ UNIBANCO PARTICIPAÇÕES S.A.",,11/27/2008,,"PRAÇA ALFREDO EGYDIO DE SOUZA ARANHA 100,","TORRE OLAVO SETUBAL, PARQUE JABAQUARA","SÃO PAULO","","Brazil","04344-902","N","OWNS 51% OF COMMON STOCK OF ITAÚ UNIBANCO HOLDING S.A."
1972430,"","COMPANHIA E. JOHNSTON DE PARTICIPAÇÕES",,02/27/2009,,"RODOVIA WASHINGTON LUIZ (SP 310) -  KM 307","","MATÃO","","Brazil","15995-800","N","OWNS 50% OF COMMON STOCK OF IUPAR - ITAÚ UNIBANCO PARTICIPAÇÕES S.A."
1972430,"","ITAÚSA - INVESTIMENTOS ITAÚ S.A.",,11/27/2008,,"PRAÇA ALFREDO EGYDIO DE SOUZA ARANHA 100,","OLAVO SETUBAL, PARQUE JABAQUARA","SÃO PAULO","","Brazil","04344-902","N","OWNS 50% OF COMMON STOCK OF IUPAR - ITAÚ UNIBANCO PARTICIPAÇÕES S.A. OWNS 39% OF COMMON STOCK OF ITAU UNIBANCO HOLDING S.A."
1973638,"ROSADO, RAMON, ARTURO","",2396515,03/20/2024,,"270 MUNOZ RIVERA AVE","SUITE MEZZANINE","SAN JUAN","PR","United States","00918","N","DIRECTOR"
1950103,"","KKR GROUP CO. INC.",,02/06/2020,,"30 HUDSON YARDS","","NEW YORK","NY","United States","10001","N","INDIRECT CONTROL AS SOLE SHAREHOLDER OF KKR GROUP HOLDINGS CORP."
1950103,"","KKR GROUP HOLDINGS CORP.",,02/06/2020,,"30 HUDSON YARDS","","NEW YORK","NY","United States","10001","N","INDIRECT CONTROL AS GENERAL PARTNER OF KKR GROUP PARTNERSHIP L.P."
1950103,"","KKR MANAGEMENT LLP",,05/08/2020,,"30 HUDSON YARDS","","NEW YORK","NY","United States","10001","N","INDIRECT CONTROL AS THE SERIES I PREFERRED STOCKHOLDER OF KKR & CO. INC."
1950103,"KRAVIS, HENRY, ROBERTS","",1681436,02/06/2020,,"30 HUDSON YARDS","","NEW YORK","NY","United States","10001","N","INDIRECT CONTROL AS THE FOUNDING PARTNER OF KKR MANAGEMENT LLP, AS THE SERIES I PREFERRED STOCKHOLDER OF KKR & CO. INC."
1950103,"ROBERTS, GEORGE, ROSENBERG","",1681434,02/06/2020,,"30 HUDSON YARDS","","NEW YORK","NY","United States","10001","N","INDIRECT CONTROL AS THE FOUNDING PARTNER OF KKR MANAGEMENT LLP, AS THE SERIES I PREFERRED STOCKHOLDER OF KKR & CO. INC."
1950103,"","KKR & CO. INC.",,05/31/2022,,"30 HUDSON YARDS","","NEW YORK","NY","United States","10001","N","INDIRECT CONTROL AS SOLE SHAREHOLDER OF KKR GROUP CO. INC. (DISCLOSED ON SCHEDULE B)"
1971783,"MENDOZA, ORLANDO","",2790392,10/01/2020,,"750 S ORLANDO AVENUE","SUITE 200","WINTER PARK","FL","United States","32789","N","CHEIF COMPLIANCE OFFICER"
1960180,"","STONE POINT CAPITAL LLC",156521,08/01/2016,,"20 HORSENECK LANE","","GREENWICH","CT","United States","06830","N","STONE POINT CAPITAL LLC (""STONE POINT"") IS THE INVESTMENT MANAGER OF TRIDENT VI L.P. AND ITS CO-INVESTMENT VEHICLES, WHICH ARE INDIRECT OWNERS OF CROSS OCEAN PARTNERS MANAGEMENT LP.  STONE POINT IS NOT REQUIRED TO BE DISCLOSED ON SCHEDULE B."
1939468,"SCHWARZMAN, STEPHEN, ALLEN","",861435,07/27/2005,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1939468,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
