"FilingID","Other Products and Services","Business Name"
1982408,"TRUST SERVICES VIA OUR AFFILIATE DUNHAM TRUST COMPANY.  IN ITS CAPACITY AS BROKER-DEALER, DUNHAM & ASSOCIATES INVESTMENT COUNSEL, INC. MAY OFFER INTERESTS IN LIMITED LIABILITY COMPANIES TO ITS CLIENTS.",""
1981386,"RECOMMENDATIONS OF COMMISSIONABLE INVESTMENTS AND INSURANCE","INDIVIDUAL NAME/CAPACITY"
1979037,"BROKER-DEALER PRODUCTS, INCLUDING PROPRIETARY LIFE INSURANCE AND ANNUITY PRODUCTS OF EQUITABLE FINANCIAL, ARE SOLD THROUGH EQUITABLE ADVISORS IN ITS CAPACITY AS A BROKER-DEALER.",""
1979045,"COMMISSION BASED INSURANCE PRODUCTS. IMPLEMENTATION OF COMMISSIONABLE SECURITIES RECOMMENDATIONS","INSURANCE SALES THROUGH THE INDIVIDUAL. CABIN SECURITIES, INC."
1977518,"LANDMARK MANAGEMENT LLC ALSO PROVIDES BY ENGAGEMENT ADMINISTRATIVE, TAX AND ACCOUNTING SERVICES TO CERTAIN CLIENTS.",""
1944742,"RECOMMENDATIONS OF INSURANCE PRODUCTS. ACCOUNTING AND TAX PREPARATION SERVICES.","INDIVIDUAL CAPACITY."
1974986,"LIFE INSURANCE, FINANCIAL PLANNING, FAMILY OFFICE","CERTAIN CWA EMPLOYEES SELL INSURANCE PRODUCTS THROUGH CWA'S AFFILIATES WHICH ARE LISTED IN ITEM 7.A."
1975054,"THE REGISTRANT ALSO PROVIDES THE FOLLOWING SERVICES AND PRODUCTS: PERFORMANCE MEASUREMENT REPORTING, INTERNET ACCESS TO SELECTED RESEARCH REPORTS AND INVESTMENT MANGER DATABASES, AND ACCESS TO OUR BENCHMARK CALCULATOR.",""
1970729,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH VARIOUS BROKER-DEALERS"
1976168,"INSURANCE PRODUCTS (LIFE, DISABILITY, ETC.)",""
1976240,"RETAIL BROKER DEALER","CHAPIN DAVIS INVESTMENTS"
1976291,"TAX PREPARATION SERVICES AND INSURANCE PRODUCTS","INSURANCE PRODUCTS AND SERVICES ARE OFFERED INDEPENDENTLY BY INDIVIDUALS"
1976373,"BROKER DEALER, INSURANCE",""
1981189,"TAX PREPARATION SERVICES",""
1983307,"WE ADDITIONALLY SELL INSURANCE PRODUCTS TO OUR INVESTMENT ADVISORY CLIENTS",""
1983461,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.",""
1975163,"AS DESCRIBED IN ITEM 8 OF PART 2A OF OUR FORM ADV, WE PROVIDE CERTAIN ADMINISTRATIVE AND REPORTING SERVICES, AS WELL AS PORTFOLIO ANALYTICS SOLUTIONS.","OUR PORTFOLIO ANALYTICS SOLUTION IS PROVIDED BY COBALT LP, WHOSE INTELLECTUAL PROPERTY RIGHTS ARE WHOLLY-OWNED BY US."
1973866,"I SELL LIFE INSURANCE PRODUCTS",""
1970309,"IN THEIR INDIVIDUAL CAPACITIES AS LICENSED INSURANCE AGENTS, AFFILIATED PERSONS SOMETIMES OFFER INSURANCE & ANNUITY PRODUCTS.",""
1975312,"UPTIQ AND FLOURISH FACILITATE CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS. FOCUS RISK SOLUTIONS ADVISE OUR CLIENTS ON INSURANCE MATTERS. DUE TO SPACE CONTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1975375,"REGISTRANT COMPLEMENTS ITS ADVISORY SERVICES BY PROVIDING CLIENTS WITH WEALTH ADVISORY SERVICES, PAYMENT SERVICES AND MARGIN LOANS. IN ADDITION, WHERE APPROPRIATE, REGISTRANT INTRODUCES  ITS CLIENTS TO THE BROADER NETWORK AND RESOURCES OF GOLDMAN SACHS.",""
1975417,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1977431,"ILLIQUID SECURITIES PRICING & IMPAIRMENT ANALYSIS, 3RD PARTY PRICING VALIDATIONS, ALM CONSULTING, MUNCIPAL BOND CREDIT EVALUATION/ANALYSIS, MONITOR EXTERNAL ADVISORY PERFORMANCE, FINANCIAL PLANNING. CONSULTING FEES ARE FIXED & NEGOTIABLE.",""
1979586,"TAX PREPARATION",""
1979647,"ALSO, A BROKER FOR LIFE INSURANCE AND CAN SELL LIFE, DISABILITY, AND LONG-TERM CARE INSURANCE.",""
1979700,"IARS DUALLY REGISTERED AS REGISTERED REPRESENTATIVES AND INSURANCE LICENSED MAY PROVIDE INSURANCE PRODUCTS TO ADVISORY CLIENTS.","BUSINESS EXECUTED BY REGISTERED REPRESENTATIVES OF A BROKER/DEALER ARE EXECUTED THROUGH SGROI FINANCIAL LLC."
1979562,"TAX PREPARATION",""
1975626,"THE REGISTRANT ALSO PROVIDES THE FOLLOWING SERVICES AND PRODUCTS: PERFORMANCE MEASUREMENT REPORTING, INTERNET ACCESS TO SELECTED RESEARCH REPORTS AND INVESTMENT MANGER DATABASES, AND ACCESS TO OUR BENCHMARK CALCULATOR.",""
1975631,"INSURANCE PRODUCTS (LIFE, DISABILITY AND LTC)",""
1975694,"RECOMMENDATION OF INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1968683,"TAX FILING SERVICES",""
1975798,"PROVIDES RATINGS ON VARIOUS EQUITY SECURITIES.",""
1975540,"INSURANCE","LION STREET INSURANCE SERVICES"
1979809,"TAX PLANNING PREPARATION",""
1979804,"REPRESENTATIVES, AS LICENSED INSURANCE AGENTS, MAY SELL, AND EARN COMMISSIONS FOR, THE SALE OF FIXED  INSURANCE PRODUCTS.",""
1979874,"OTHER PRODUCTS OR SERVICES THAT MAY BE PROVIDED TO ADVISORY CLIENTS INCLUDE BROKERAGE SERVICES, INVESTMENT BANKING AND LENDING PRODUCTS PROVIDED BY AFFILIATES.",""
1977106,"FIXED ANNUITIES, NON-VARIABLE LIFE INSURANCE (TERM, WHOLE, OR UNIVERSAL WITHOUT-ACCOUNTS, AND LONG-TERM CARE INSURANCE)",""
1972105,"RECOMMENDATION OF COMMISSIONABLE INSURANCE PRODUCTS","INSURANCE SALES IMPLEMENTED IN AN INDIVIDUAL CAPACITY"
1984461,"MANAGEMENT AND ADMINISTRATIVE SERVICES RELATED TO MORTGAGE LOANS,ADMINISTRATIVE SERVICES RELATED TO CLIENTS AND ENTITIES HOLDING SUCH ASSETS",""
1985299,"THROUGH OUR SUBSIDIARIES WE PROVIDE CERTAIN INVESTMENT SOURCING AND ASSET MANAGEMENT SERVICES TO OUR ADVISORY CLIENTS AND THEIR INVESTMENTS.","AETOS JAPAN, LLC AND AETOS CAPITAL ASIA LIMITED"
1975893,"PROVIDES RATINGS ON VARIOUS EQUITY SECURITIES.",""
1976001,"TAX PREPARATION - PROVIDE 1040 FILING SERVICES FOR CERTAIN FINANCIAL PLANNING CLIENTS.",""
1976510,"CERTAIN REPRESENTATIVES WILL SELL FIXED INSURANCE OR FIXED ANNUITY PRODUCTS AS LICENSED INSURANCE AGENTS.",""
1976523,"YHLSOFT, INC., THE FIRM'S PARENT COMPANY, OFFERS A PLATFORM THAT PROVIDES TECHNOLOGY AND OTHER NON-INVESTMENT ADVISORY SERVICES NECESSARY FOR THE FIRM TO PROVIDE ITS ADVISORY SERVICES TO ADVISORY FIRMS AND THEIR CLIENTS.",""
1975167,"FINANCIAL PLANNING FOR FAMILIES WITH CATASTROPHIC ILLNESS. MIGHT INCLUDE UTILIZING PUBLIC BENEFIT SUCH AS MEDI-CAL.",""
1977441,"BROKER/DEALER SERVICES, INSURANCE",""
1976338,"FOUNDATION ENERGY MANAGEMENT, LLC MANAGES, DEVELOPS AND OPERATES OIL AND NATURAL GAS PROPERTIES AND ASSETS.",""
1975489,"TAX PREPARATION AND ESTATE PLANNING.",""
1977644,"INSURANCE PRODUCTS.",""
1983819,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE IMPLEMENTED THRU THE INDIVIDUAL; COMMISSIONABLE SECURITIES THRU PURSHE KAPLAN STERLING INVESTMENTS, INC."
1980160,"CHARTER CAPITAL MANAGEMENT PROVIDES FINANCIAL PLANNING AND ACCOUNTING/TAX PREP. SERVICES TO CERTAIN ADVISORY CLIENTS.",""
1983952,"UHLER VERTICH WHITE ADVISORS FINANCIAL PLANNERS MAY, FROM TIME TO TIME, OFFER INSURANCE CONTRACTS TO CLIENTS.",""
1984008,"INSURANCE POLICIES",""
1984035,"UNDER AN ADMINISTRATIVE SERVICES AGREEMENT WITH OUR CLIENT, WE ALSO PROVIDE NON-ADVISORY FUND ADMINISTRATIVE SERVICES TO OUR CLIENT.",""
1984145,"TAX PREPARATION SERVICES",""
1984305,"INSURANCE PRODUCTS","PRODUCTS ARE SOLD UNDER THE SEPARATE INDIVIDUAL CAPACITIES OF CERTAIN INSURANCE A LICENSED PERSONS."
1984359,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES IMPLEMENTED THROUGH INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PROCYON RISK, LLC."
1984395,"INSURANCE SALES",""
1981110,"IMPLEMENTATION OF INSURANCE SALES","INDIVIDUAL CAPACITY"
1951851,"RECOMMENDATION OF INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1985276,"INSURANCE PRODUCTS",""
1985273,"LIFE, DISABILITY, LONG-TERM CARE AND VARIABLE INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.","DEW POINT INSURANCE SERVICES (AFFILIATE), AND DONFELD INSURANCE SERVICE CORP. (NOT AN AFFILIATE)."
1976560,"UPTIQ AND FLOURISH FACILITATE CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS. OUR AFFILIATE, FOCUS RISK SOLUTIONS, LLC, ASSISTS OUR CLIENTS WITH REGULATED INSURANCE SALES ACTIVITY.- DUE TO SPACE CONSTRAINTS, SEE SCHEDULE D.",""
1976582,"1.)LJI IS ALSO LICENSED AS A MORTGAGE BROKER (WITH THE STATE OF INDIANA). WE RECEIVE FLAT-FEE COMPENSATION FOR THESE SERVICES WHICH ARE SEPARATE AND DISTINCT FROM OUR ADVISORY BUSINESS. 2.) LJI ALSO SELLS INSURANCE PRODUCTS.",""
1976532,"INSURANCE PRODUCTS SUCH AS UNREGISTERED ANNUITIES, LIFE, DISABILITY, AND LONG-TERM CARE COVERAGE; ACCOUNTING; AND TAX RETURN PREPARATION SERVICES THROUGH VARIOUS AFFILIATED OR RELATED ENTITIES (SEE ITEM 7).",""
1976593,"INSURANCE PRODUCTS.",""
1976715,"SELECT IAR'S ARE REGISTERED REPRESENTATIVES AND EARN COMMISSIONS ON SECURITIES PRODUCTS THEY SELL. RMR IS ALSO A BUSINESS CONSULTANT OFFERING NON-SECURITIES PRODUCTS AND AN INSURANCE AGENCY SELLING INSURANCE PRODUCTS.",""
1976725,"BROKER DEALER PRODUCTS AND SERVICES","N/A"
1977732,"INSURANCE PRODUCTS",""
1977737,"IMPLEMENTATION TAX PLANNING SERVICES","TAX PLANNING IMPLEMENTED THROUGH THE INDIVIDUAL"
1984467,"THROUGH AN INDEPENDENT CONTRACTOR, HEIKE LAW OFFICES LLC, GVA CLIENTS MAY ENTER INTO CERTAIN LEGAL SERVICES AGREEMENTS. CLIENTS MAY ENTER INTO AN AGREEMENT WITH INDEPENDANT CONTRACTOR NORTHPOINT ACCOUNTING & TAX TO RECEIVE ACCOUNTING AND TAX SERVICES.",""
1983097,"BROKERAGE AND INSURANCE PRODUCTS AND SERVICES. INVESTMENT ADVISORY REPRESENTATIVES ARE ALSO REGISTERED BROKER-DEALER REPRESENTATIVES WITH INNOVATION PARTNERS LLC, AS WELL AS INSURANCE AGENTS.","CATALYST FINANCIAL GROUP LLC"
1983067,"INSURANCE PRODUCTS","OAK HARVEST INSURANCE SERVICES LLC"
1984651,"TAX PREPARATION SERVICES",""
1976752,"SEE SCHEDULE D MISCELLANEOUS",""
1945445,"ACCOUNTING AND TAX RETURN PREPARATION SERVICES",""
1984677,"INTERESTS IN MUTUAL FUNDS, GROUP TRUSTS, PRIVATE FUNDS, COLLECTIVE INVESTMENT TRUSTS, AND UCITS FUNDS SPONSORED AND MANAGED BY THE REGISTRANT.",""
1980008,"INSURANCE PRODUCTS",""
1978788,"CERTAIN PROFESSIONALS ASSOCIATED WITH THE FIRM ARE ALSO LICENSED INSURANCE AGENTS.",""
1984778,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1981624,"PIPER SANDLER & CO. IS A SECURITIES BROKER/DEALER & INVESTMENT BANKING FIRM. IT EFFECTS TRANSACTIONS IN LISTED & UNLISTED SECURITIES. IT ALSO ACTS AS A BROKER OF OPTIONS CONTRACTS & PROVIDES CERTAIN OTHER FINANCIAL SERVICES.",""
1984820,"INTERESTS IN MUTUAL FUNDS, GROUP TRUSTS, PRIVATE FUNDS, COLLECTIVE INVESTMENT TRUSTS, AND UCITS FUNDS SPONSORED AND MANAGED BY THE REGISTRANT.",""
1982481,"TAG PROVIDES THE FOLLOWING SERVICES TO SOME OF ITS CLIENTS: BILL PAYMENT SERVICES, TAX WORK, ASSISTANCE IN ESTATE PLANNING, ASSISTANCE WITH INSURANCE ALTERNATIVES, NEGOTIATE HOUSE CLOSINGS/MORTGAGES, AND ESTABLISH BANKING/CREDIT RELATIONSHIPS.",""
1980169,"IMPLEMENTATION OF INSURANCE SALES.","INSURANCE SALES ARE IMPLEMENTED THROUGH OWA INSURANCE SERVICES, LLC"
1982131,"SAME AS 6(B)(2)",""
1985645,"COLUMBIA BENEFITS, LLC PROVIDES PENSION ADMINISTRATION RECORD KEEPING SERVICES FOR CLIENTS.",""
1985752,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1981058,"RECOMMENDATIONS OF COMMISSIONABLE INVESTMENTS AND INSURANCE","INDIVIDUAL NAME / CAPACITY"
1985976,"PORTFOLIO ACCOUNTING SERVICES, ASSET/LIABILITY MANAGEMENT CONSULTING SERVICES AND CUSTOM INDICES.",""
1985908,"LICENSED AS A LIMITED PURPOSE INSURANCE AGENCY AND HAVE RELATIONSHIPS WITH OTHER CARRIERS/AGENCIES",""
1984797,"AS A BROKER-DEALER, THE FIRM ACTIVELY MARKETS MUTUAL FUND SHARES, VARIABLE PRODUCTS & GENERAL SECURITIES TO ITS CLIENTS THROUGH ITS REGISTERED REPRESENTATIVES. THE FIRM ALSO SERVES AS THE PRINCIPAL UNDERWRITER FOR THRIVENT VARIABLE PRODUCTS.",""
1984244,"PROPERTY MANAGEMENT SERVICES, RREEF MANAGES REAL PROPERTY CLIENT ASSETS.",""
1986224,"ADVISER AND ITS AFFILIATES PROVIDE INVESTMENT RESEARCH SERVICES THROUGH GPSCOUT NAVIGATOR, A SUBSCRIPTION-BASED PRIVATE EQUITY MANAGER RESEARCH PLATFORM INTENDED TO ASSIST PRE-QUALIFIED SUBSCRIBERS IN THEIR PRELIMINARY EVALUATION OF PRIVATE FUND MANAGERS.",""
1986363,"THE ADVISER PROVIDES A BROAD RANGE OF RISK MANAGEMENT, INVESTMENT ACCOUNTING, AND TRADE PROCESSING TOOLS TO A VARIETY OF CLIENTS.","BLACKROCK SOLUTIONS"
1976069,"INSURANCE SERVICES - LIFE, HEALTH, FIXED",""
1976084,"THE FIRM PROVIDES CERTAIN ADMINISTRATIVE FAMILY OFFICE SERVICES TO CERTAIN CLIENTS.  REFER TO THE FIRM'S FORM ADV DISCLOSURE BROCHURE FOR A DESCRIPTION OF SUCH SERVICES.",""
1975105,"MAINTAINS A STRATEGIC RELATIONSHIP WITH MARTIN, TATE, MORROW & MARSTON, P.C., A LAW FIRM FOR ESTATE PLANNING","MARTIN, TATE, MORROW & MARSTON, P.C."
1977490,"IMPLEMENTATION OF INSURANCE SALES","INDIVIDUAL CAPACITY"
1979544,"ESTATE PLANNING SERVICES THROUGH WEALTH.COM","N/A"
1985625,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1985228,"TAX RETURN PREPARATION AND FILING",""
1977389,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1977408,"INSURANCE PRODUCTS - VARIABLE ANNUITIES, LIFE, TERM-LIFE, DISABILITY AND LONG-TERM CARE",""
1977548,"FIXED INSURANCE PRODUCTS","CHRIS BULMAN, INC. DBA BWG INSURANCE AGENCY"
1977550,"WILSHIRE PROVIDES INVESTMENT ANALYTICS PRODUCTS AND SERVICES.",""
1975451,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1975344,"TAX PREPARATION SERVICES",""
1977190,"TAX SERVICES",""
1975073,"BROKERAGE SERVICES; INSURANCE PRODUCTS AND INVESTMENT CONSULTING SERVICES TO INSTITUTIONAL CLIENTS",""
1976283,"INSURANCE PRODUCTS",""
1976309,"THE FIRM ALSO RECOMMENDS BROKERAGE SERVICES THROUGH THE AFFILIATED BROKER-DEALER AND FIXED INSURANCE PRODUCTS THROUGH THE AFFILIATED INSURANCE AGENCY.","BROKERAGE SERVICES THROUGH GLP INVESTMENT SERVICES, LLC AND FIXED INSURANCE PRODUCTS THROUGH GLP & ASSOCIATES, INC."
1976341,"INSURANCE PRODUCTS - VARIABLE ANNUITIES, LIFE, TERM-LIFE, DISABILITY AND LONG-TERM CARE",""
1976345,"INSURANCE PRODUCTS - VARIABLE ANNUITIES, LIFE, TERM-LIFE, DISABILITY AND LONG-TERM CARE",""
1977104,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1985768,"AWA HAS AN AFFILIATED PRIVATE REAL ESTATE FUND.  THE GENERAL PARTNER OF THE FUND, ACUMEN PRIVATE REAL ESTATE LLC, IS UNDER COMMON CONTROL AND OWNERSHIP.  SHARES OF THE FUND ARE OFFERED TO AWA CLIENTS.","ACUMEN PRIVATE REAL ESTATE, LLC"
1984821,"THE REGISTRANT ALSO PROVIDES THE FOLLOWING SERVICES AND PRODUCTS: PERFORMANCE MEASUREMENT REPORTING, INTERNET ACCESS TO SELECTED RESEARCH REPORTS AND INVESTMENT MANAGER DATABASES, AND ACCESS TO A PERFORMANCE BENCHMARKING CALCULATOR.",""
1985958,"RETIREMENT EDUCATION AND THE FIRM PERMITS CERTAIN OF ITS EMPLOYEES, IN THEIR INDIVIDUAL CAPACITIES AS INSURANCE AGENTS, TO SELL INSURANCE PRODUCTS.",""
1977174,"FINANCIAL & ESTATE PLANNING SERVICES, TAX PREPARATION & PLANNING SERVICES, BUSINESS SUCCESSION PLANNING SERVICES, EMPLOYER-SPONSORED RETIREMENT PLAN SERVICES",""
1978819,"FLIA PROVIDES ECONOMIC ANALYSIS AND GENERAL MARKET COMMENTARY ON THE U.S. MARKET, SPECIFICALLY U.S. FINANCIAL MARKETS AND THE US INSURANCE INDUSTRY TO ITS PARENT COMPANY, FUKOKU MUTUAL LIFE INSURANCE. FLIA IS COMPENSATED FOR THESE REPORTS.",""
1981618,"FIORI FINANCIAL AND ITS ASSOCIATED PERSONS PROVIDE PROPERTY MANAGEMENT SERVICES THROUGH FFG REALTY, LLC TO CERTAIN OF THE FIRM'S CLIENTS FOR SEPARATE COMPENSATION.",""
1977107,"CRAFT ASSET MANAGEMENT AND ITS INVESTMENT ADVISOR REPRESENTATIVES ARE LICENSED TO SELL INSURANCE PRODUCTS TO THEIR CLIENTS.",""
1978116,"IMPLEMENTATIONS OF COMMISSIONABLE INSURANCE AND SECURITIES","INDIVIDUAL CAPACITY OF ADVISORY PERSONS"
1981688,"WE PROVIDE VARIOUS TAX SERVICES, ESTATE PLANNING, AND INSURANCE OFFERINGS TO OUR CLIENTS.",""
1981696,"WE PROVIDE VARIOUS TAX SERVICES, ESTATE PLANNING, AND INSURANCE OFFERINGS TO OUR CLIENTS.",""
1977495,"PERSONAL FINANCIAL PLANNING",""
1981813,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1981930,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS. ACCOUNTING AND TAX PLANNING SERVICES.","COMMISSIONABLE SECURITIES THROUGH INDIVIDUAL. INSURANCE THROUGH NAVIS WEALTH PRESERVATION, LLC. TAX THROUGH NAVIS TAX LLC."
1967169,"TAX PLANNING, ACCOUNTING, BOOKKEEPING AND TAX PREPARATION SERVICES.","QCI TAX SAVINGS"
1976370,"SECURITIES AND INSURANCE PRODUCTS","ARKADIOS CAPITAL"
1976405,"PROVIDE INSURANCE SERVICES",""
1976474,"SOME REPRESENTATIVES MAY BE REGISTERED REPRESENTATIVES OF A BROKER DEALER AND LICENSED INSURANCE AGENTS.",""
1976479,"FINANCIAL PLANNING SERVICES DESCRIBED IN FORM ADV PART 2A, ITEM 4.",""
1984229,"ACCOUNTING AND ADMINISTRATIVE SERVICES PROVIDED ONLY TO ADVISORY CLIENTS IN CONNECTION WITH ADVISORY SERVICES.",""
1986285,"CAPITA FINANCIAL NETWORK, LLC OFFERS FIXED ANNUITY AND LIFE INSURANCE PRODUCTS TO CLIENTS THROUGH ITS SUPERVISED PERSONS WHO ARE LICENSED INSURANCE AGENTS.","CAPITA INSURANCE AGENCY"
1975235,"THE ADVISER PROVIDES A BROAD RANGE OF RISK MANAGEMENT, INVESTMENT ACCOUNTING, AND TRADE PROCESSING TOOLS TO A VARIETY OF CLIENTS.","BLACKROCK SOLUTIONS"
1975117,"INSURANCE",""
1975688,"INSURANCE PRODUCTS","DAVID A. LEE, INC."
1975954,"FIXED-INSURANCE PRODUCTS, LIFE INSURANCE AND LONG-TERM CARE","FLP INSURANCE SERVICES"
1981215,"INSURANCE",""
1981497,"FINANCIAL PLANNING AND CONSULTING SERVICES RANGING FROM CASH BUDGETING TO LIFESTYLE MANAGEMENT SERVICES.",""
1981766,"IMPLEMENTATIONS OF COMMISSIONABLE INVESTMENT AND INSURANCE RECOMMENDATIONS","INDIVIDUAL CAPACITY"
1981747,"IMPLEMENTATIONS OF COMMISSIONABLE INSURANCE AND SECURITIES","INDIVIDUAL CAPACITY OF ADVISORY PERSONS"
1981848,"PROVIDE INSURANCE SERVICES",""
1981873,"INSURANCE PRODUCTS",""
1981898,"INSURANCE PRODUCTS",""
1977819,"RECOMMENDATIONS OF INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY OF ADVISORY PERSONS"
1981077,"IMPLEMENTATIONS OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS.","LPL FINANCIAL LLC. / INDIVIDUAL CAPACITY"
1980542,"ADVISORS OF MAINSAIL FINANCIAL GROUP ARE LICENSED INSURANCE PRODUCERS AND SELL INSURANCE PRODUCTS FOR WHICH THEY ARE PAID A COMMISSION.",""
1981136,"IMPLEMENTATION OF INSURANCE SALES, AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH LPL FINANCIAL, LLC."
1981155,"ADVISORS MAY SELL BROKERAGE COMMISSION RETAIL PRODUCTS OR INSURANCE PRODUCTS.",""
1981211,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.",""
1981210,"INSURANCE SALES",""
1980203,"INSURANCE","CONFIDENCE WEALTH INSURANCE SOLUTIONS LLC & CONFIDENCE LIFE INSURANCE SOLUTIONS"
1981391,"IN ADDITION TO INVESTMENT ADVISORY SERVICES WE ALSO OFFER WEALTH PLANNING SERVICES WHICH COULD INCLUDE COMMISSIONABLE PRODUCTS, INCLUDING INSURANCE PRODUCTS WHICH ARE OFFERED THROUGH INDEPENDENT INSURANCE AGENTS.",""
1981238,"HSBC SECURITIES (USA) INC.(""HSBC SECURITIES"") SELLS INVESTMENT PRODUCTS AND VARIABLE ANNUITIES AND CAN EARN COMMISSIONS IN ITS CAPACITY AS A BROKER/DEALER. ADDITIONALLY, REPRESENTATIVES OF THE FIRM CAN ENGAGE IN THE SALE OF FIXED ANNUITIES.",""
1981445,"ANNUITIES, LIFE INSURANCE",""
1981960,"REFERRAL OF CLIENTS TO OTHER RIA FOR PRODUCTS AND SERVICES NOT OFFERED THROUGH MORETON ASSET MANAGEMENT.  SHARE IN INSURANCE AND ADVISORY COMMISSIONS",""
1976520,"SAME AS 6.B.(2).",""
1978411,"INSURANCE PRODUCTS",""
1978201,"COMMERCIAL MORTGAGE LOAN ORIGINATION AND SERVICING",""
1978451,"INSURANCE SERVICES - LIFE, HEALTH, FIXED",""
1978469,"PRIVATE ADVISORY GROUP, LLC FACILITATES THE PROVISION OF ESTATE AND TAX PLANNING SERVICES AS WELL AS TAX RETURN PREPARATION AND FILING SERVICES TO CLIENTS.",""
1978475,"IMPLEMENTATIONS OF INSURANCE SALES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL."
1978493,"BROKERAGE SERVICES","BROKERAGE SERVICES AT PLANMEMBER SECURITIES CORPORATION"
1976910,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH LPL FINANCIAL, LLC."
1976988,"OTHER PRODUCTS ARE LIMITED TO INSURANCE RELATED CONTRACTS. I.E. LIFE, DISABILITY, LONG TERM CARE, ACCOUNTING SERVICES",""
1977045,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1966101,"INSURANCE PRODUCTS, LIFE INSURANCE AND ANNUITIES",""
1967405,"FINANCIAL COACHING SERVICES","CONNECTIVE COACHING LLC"
1975624,"THE REGISTRANT ALSO PROVIDES THE FOLLOWING SERVICES AND PRODUCTS: PERFORMANCE MEASUREMENT REPORTING, INTERNET ACCESS TO SELECTED RESEARCH REPORTS AND INVESTMENT MANAGER DATABASES, AND ACCESS TO A PERFORMANCE BENCHMARKING CALCULATOR.",""
1975635,"LIFE INSURANCE",""
1975728,"INSURANCE PRODUCTS (LIFE, DISABILITY, ETC.)",""
1969112,"INSURANCE PRODUCTS",""
1975305,"INSURANCE SALES, TAX PREPARATION",""
1975772,"SOME REPRESENTATIVES MAY BE LICENSED TO SELL INSURANCE PRODUCTS TO CLIENTS AND SOME MAY BE REGISTERED REPRESENTATIVES OF A BROKER DEALER AND EARN COMMISSIONS FROM THE SALE OF SECURITIES PRODUCTS.",""
1977288,"CONSULTING SERVICES",""
1978564,"OUR AFFILIATE, FOCUS RISK SOLUTIONS, LLC, ASSISTS OUR CLIENTS WITH REGULATED INSURANCE SALES ACTIVITY.  DUE TO SPACE CONSTRAINTS, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
