"FilingID","Other Products and Services","Business Name"
1939940,"RANDOLPH FARM OPERATIONS - THE RANDOLPH COMPANY OWNS A FARM OPERATION AS A SUBSIDIARY. ADMIN AND CONSULTING SERVICES - NEGOTIATED HOURLY FEE","RANDOLPH FARM OPERATIONS"
1940606,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH LPL FINANCIAL LLC"
1942499,"ACCOUNTING AND TAX SERVICES",""
1942558,"CERTAIN REPRESENTATIVES WILL SELL FIXED INSURANCE OR FIXED ANNUITY PRODUCTS AS LICENSED INSURANCE AGENTS.",""
1926776,"SELL INSURANCE PRODUCTS",""
1932859,"IMPLEMENTATIONS OF INSURANCE RECOMMENDATIONS","INDIVIDUAL NAME/CAPACITY"
1922758,"1.)LJI IS ALSO LICENSED AS A MORTGAGE BROKER (WITH THE STATE OF INDIANA). WE RECEIVE FLAT-FEE COMPENSATION FOR THESE SERVICES WHICH ARE SEPARATE AND DISTINCT FROM OUR ADVISORY BUSINESS. 2.) LJI ALSO SELLS INSURANCE PRODUCTS.",""
1930401,"PROVIDE INSURANCE RECOMMENDATIONS",""
1942816,"EMPLOYEES HAVE THE CAPABILITY TO SELL BROKERAGE PRODUCTS TO CLIENTS.",""
1945791,"LIFE INSURANCE, LONG TERM CARE INSURANCE, DISABILITY INSURANCE",""
1942672,"ETZ PROVIDES CUSTODY SOLUTIONS FOR DIGITAL ASSETS THROUGH QUALIFIED CUSTODIAN PARTNERSHIPS.  ENABLE TAX-ADVANTAGED DIGITAL ASSET MANAGEMENT THROUGH SPECIALIZED STRUCTURES.  SUPPORT FOR TOKEN VESTING SCHEDULES AND UNLOCKS.","NA"
1942547,"INSURANCE PRODUCTS (FIXED, HEALTH, LIFE INSURANCE, EQUITY INDEXED ANNUITY, FIXED ANNUITY, VARIABLE ANNUITY), COMMISSION BASED INVESTMENT PRODUCTS - LOAD MUTUAL FUNDS, STOCKS, BONDS, ETFS (IN BROKERAGE ACCOUNT), FINANCIAL PLANNING SERVICES, ALTS",""
1941481,"RECOMMENDATION OF INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1939573,"KILNER CAPITAL ADVISORS, LLC PROVIDES CONSULTING ON BUSINESS STRATEGY DEVELOPMENT, STRATEGIC BUSINESS PLANNING, ACCOUNTING CONSULTING, TAX PLANNING AND TAX PREPARATION.",""
1942749,"SATURNA CAPITAL PROVIDES FUND ACCOUNTING, ADMINISTRATIVE, AND TRANSFER AGENCY SERVICES TO MUTUAL FUNDS.",""
1929014,"INSURANCE AGENCY: WE ACT AS AN INSURANCE AGENCY TO PROVIDE AUTO, HOME, BUSINESS, COMMERCIAL, LIFE, AND HEALTH INSURANCE FOR INDIVIDUALS AND BUSINESSES.",""
1942772,"IMPLEMENTATION AND SALE OF COMMISSION INSURANCE PRODUCTS",""
1944976,"RECOMMENDATIONS OF INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1944634,"TERM INSURANCE, UNIVERSAL LIFE, ANNUITIES",""
1942633,"1.)LJI IS ALSO LICENSED AS A MORTGAGE BROKER (WITH THE STATE OF INDIANA). WE RECEIVE FLAT-FEE COMPENSATION FOR THESE SERVICES WHICH ARE SEPARATE AND DISTINCT FROM OUR ADVISORY BUSINESS. 2.) LJI ALSO SELLS INSURANCE PRODUCTS.",""
1938057,"LIFE, HEALTH & INSURANCE PRODUCTS.",""
1935797,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH LEIGH BALDWIN & CO., LLC"
1925666,"LIMITED TAX PREPARATION SERVICES","N/A"
1943278,"LEGAL SERVICES UNDER DAVIDOV LAW GROUP, PC","REAL ESTATE BROKERAGE SERVICES UNDER MICHAEL DAVIDOV, REAL ESTATE BROKER; LIFE AND HEALTH INSURANCE BROKERAGE SERVICES UNDER MI"
1942868,"PLEASE SEE THE ""TYPES OF BUSINESS"" ITEMIZED IN BOFA SECURITIES, INC.'S DETAILED REPORT (FROM THE FIRM'S FORM BD) AVAILABLE ON FINRA'S BROKERCHECK WEBSITE AT HTTPS://BROKERCHECK.FINRA.ORG.",""
1936560,"TAX PLANNING AND PREPARATION.",""
1943414,"BROKERAGE SERVICES AND INSURANCE PRODUCTS",""
1926566,"PROVIDE INSURANCE RECOMMENDATIONS PROVIDE TAX PREPARATION SERVICES","DODDS TAX, LLC"
1937632,"MR. SHERWOLD IS LICENSED TO SELL INSURANCE PRODUCTS AND MAY ADVISE CLIENTS ON INSURANCE NEEDED.","G W SHERWOLD ASSOCIATES IS ALSO AN INSURANCE AGENCY."
1924404,"TAX AND ACCOUNTING SERVICES, INSURANCE PRODUCTS",""
1932842,"IMPLEMENTATION AND SALE OF COMMISSION INSURANCE PRODUCTS",""
1940837,"PROVIDE INSURANCE PRODUCTS AND SERVICES","O'CONNELL INVESTMENT & INSURANCE SERVICES"
1938190,"INSURANCE PRODUCTS (LIFE, DISABILITY, LTC)",""
1937497,"BILL PAY SERVICES OFFERED BY OUR AFFILIATE AND FINANCIAL REPORTING SERVICES",""
1937253,"DBK IS AN ACCOUNTING FIRM THAT OFFERS ACCOUNTING SERVICES TO ITS INVESTMENT ADVISORY CLIENTS",""
1941049,"PENSION ADMINISTRATION","PENSION ADMINISTRATORS INC."
1938875,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES IMPLEMENTED THRU OXINAS PARTNERS/INDIVIDUAL AND COMMISSIONABLE SECURITIES THRU INDIVIDUAL/M.S. HOWELLS & CO."
1940449,"DARRYL W. BRYANT IS ALSO A LICENSED INSURANCE AGENT AND MAY OFFER INSURANCE PRODUCTS TO HIS CLIENTS.","FAIRWOOD FINANCIAL, LLC"
1941525,"BUSINESS VALUATION; TAX PLANNING; ESTATE PLANNING; FINANCIAL PLANNING AND CONSULTING SERVICES, INCLUDING COMPENSATION, LEGACY PLANNING, FAMILY DYNAMICS, AND DISPUTE RESOLUTION.",""
1936194,"FAMILY OFFICE SERVICES",""
1934640,"INSURANCE PRODUCTS.",""
1929781,"INSURANCE PRODUCTS",""
1938944,"ANNUITY PRODUCTS",""
1937813,"DISCRETIONARY ASSET MANAGEMENT SERVICES: PROMETHEUS HAS THE AUTHORITY TO SUPERVISE AND SELECT INVESTMENTS OF AND FOREACH CLIENT'S ACCOUNT IN LINE WITH THE INVESTMENT PROFILE AGREED WITH THE CLIENT AND WITHOUT PRIOR CONSULTATION WITH THE CLIENT.",""
1937076,"PROVIDE TAX PREPARATION SERVICES FOR ADVISORY CLIENTS.",""
1933040,"RECOMMENDATION OF INSURANCE PRODUCTS AND COMMISSIONABLE SECURITIES","INDIVIDUAL CAPACITY"
1936604,"IMPLEMENTATION OF INSURANCE SALES AN COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PURSHE KAPLAN (PKS)"
1930796,"IMPLEMENTATIONS OF INSURANCE SALES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL."
1940268,"BROKER DEALER PRODUCTS AND SERVICES","N/A"
1936219,"RECOMMENDATION OF COMMISSIONABLE SECURITIES","J.ALDEN ASSOCIATES, INDIVIDUAL CAPACITY"
1938587,"NON-ADVISORY CONSULTING SERVICES. TAX AND ACCOUNTING SERVICES. IMPLEMENTATION OF COMMISSIONABLE INSURANCE AND SECURITIES PRODUCTS. FILINGS FOR CORPORATE TRANSPARENCY ACT","ARCHFORD CONSULTING, LLC. ARCHFORD ACCOUNTING LLC. ARCHFORD FILING SERVICES, LLC. INSURANCE AND SECURITIES IN INDIV. CAPACITY."
1938835,"TAX SERVICES",""
1934714,"ISS SELLS SERVICES RELATED TO THE MECHANICS OF PROXY VOTING AND CERTAIN THIRD PARTY SERVICES SUCH AS SECURITIES CLASS ACTION SERVICES.",""
1937476,"FINANCIAL PLANNING.",""
1932804,"THE FIRM PREPARES INCOME TAX RETURNS FOR CLIENTS THAT REQUEST IT.",""
1941823,"ANNUITIES, MUTUAL FUNDS OR OTHER INVESTMENT PRODUCTS UNDER THE BROKER DEALER SIDE OF VORPAHL WING SECURITIES",""
1941877,"COLUMBIA BENEFITS, LLC PROVIDES PENSION ADMINISTRATION RECORD KEEPING SERVICES FOR CLIENTS.",""
1939843,"IMPLEMENTATION OF INSURANCE SALES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL."
1929217,"RECOMMENDATIONS OF COMMISSIONABLE INVESTMENT AND INSURANCE PRODUCTS","INDIVIDUAL NAME / CAPACITY"
1930786,"IMPLEMENTATION OF COMMISSIONABLE BROKERAGE AND INSURANCE PRODUCTS","IMPLEMENTED AS AN INDIVIDUAL"
1936999,"INSURANCE","CONFIDENCE WEALTH INSURANCE SOLUTIONS LLC & CONFIDENCE LIFE INSURANCE SOLUTIONS"
1936702,"BROKERAGE SERVICES, INSURANCE PRODUCTS, AND INVESTMENT CONSULTING SERVICES TO INSTITUTIONAL CLIENTS  TRADE SETTLEMENT AND SECURITIES CLEARANCE, AND CORRESPONDENT CLEARING SERVICES; PRIME BROKERAGE SERVICES; AND SECURITIES LENDING.","WELLS FARGO ADVISORS"
1931888,"IMPLEMENTATION OF INSURANCE SALES","INSURANCE SALES IMPLEMENTED THROUGH THE INDIVIDUAL AND VANWEELDEN GROUP, LLC"
1936063,"CERTAIN AMJ INVESTMENT ADVISER REPRESENTATIVES ARE LICENSED TO SELL INSURANCE PRODUCTS OR ARE REGISTERED REPRESENTATIVES OF A BROKER DEALER.IN ADDITION, WE PROVIDE FINANCIAL MANAGEMENT TO SMALL & MEDIUM SIZED COMPANIES ON A CONSULTING BASIS.","AMJ FINANCIAL LLC"
1943554,"LIFE INSURANCE, ANNUITIES, DISABILITY INSURANCE, AND LONG TERM CARE",""
1943641,"CERTAIN REPRESENTATIVES WILL SELL FIXED INSURANCE OR FIXED ANNUITY PRODUCTS AS LICENSED INSURANCE AGENTS.",""
1943657,"INSURANCE PRODUCTS, TAX SERVICES","INSURANCE LICENSED IN INDIVIDUAL CAPACITY, TAX SERVICES THROUGH WHITNEY & GORE FINANCIAL SERVICES, INC."
1935135,"ACCOUNTING AND TAX SERVICES","CORE ADVISORS, LTD"
1936968,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME / CAPACITY"
1934543,"APPROPRIATELY LICENSED/APPOINTED ASSOCIATES OF THE FIRM MAY PROVIDE INSURANCE COVERAGE/ANNUITY PRODUCTS FROM UNAFFILIATED CARRIERS. DISCLOSURE OF THE ROLE MAY BE FOUND IN ITEM 10 OF PART 2A OF FORM ADV AS WELL AS PART 2B OF THE RESPECTIVE REPRESENTATIVE.","IN CALIFORNIA, WE SELL INSURANCE UNDER THE DBA ""INSURANCE SERVICES OF BCU""."
1933769,"REPRESENTATIVES OF THE FIRM ARE ALSO LICENSED INSURANCE AGENTS OR REGISTERED REPRESENTATIVES AND MAY OFFER INSURANCE PRODUCTS OR SECURITIES TO CLIENTS.",""
1934823,"LICENSED INSURANCE AGENTS OFFER PRODUCTS AND SERVICES VIA UNAFFILIATED INSURANCE AGENCIES.",""
1934795,"SUNDVOLD CAPITAL MANAGEMENT WILL ALSO PROVIDE INSURANCE PRODUCTS TO OUR CLIENTS",""
1936297,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1936347,"IMPLEMENTATIONS OF COMMISSIONABLE INSURANCE AND COMMISSIONABLE SECURITIES TRANSACTIONS","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PKS"
1936312,"INSURANCE - TERM AND LONG TERM CARE ONLY.",""
1940615,"THURSTON SPRINGER ADVISORS WILL OFFER INSURANCE PRODUCTS TO CLIENTS AND WILL REFER BROKERAGE BUSINESS TO THURSTON SPRINGER FINANCIAL",""
1938391,"INSURANCE PRODUCTS",""
1940647,"CANNON & COMPANY, LLP MAY PREPARE TAX RETURNS FOR CURRENT CANNON WEALTH MANAGEMENT SERVCIES, LLC CLIENTS FOR A FEE","TAX PLANNING & PREPARATION SERVICES ARE PROVIDED UNDER CANNON & COMPANY, LLP, OWNED BY OWNERS OF CANNON WEALTH MGMT SVCS"
1943646,"RECOMMENDATION OF INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1936334,"INSURANCE AND ANNUITY PRODUCTS TAX PLANNING AND PREPARATION  ESTATE PLANNING AND IMPLEMENTATION","TRAJAN WEALTH INSURANCE SOLUTIONS IN MOST STATES TRAJAN TAX TRAJAN ESTATE IN AZ, AND UT"
1943699,"HEALTH AND LIFE INSURANCE",""
1937128,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES","COMMISSIONABLE SECURITIES THROUGH AINVEST FINANCIAL, INC."
1943867,"FOR A COMPLETE DESCRIPTION OF OTHER PRODUCTS AND SERVICES, SEE SCH. D, MISCELLANEOUS.",""
1943944,"IMPLEMENTATION OF INSURANCE RECOMMENDATIONS.","INDIVIDUAL CAPACITY."
1935278,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1935334,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1935462,"SANTANDER SECURITIES IS THE INTRODUCING BROKER ON EACH CLIENT ACCOUNT.  CERTAIN REPRESENTATIVES OF SANTANDER SECURITIES, IN THEIR INDIVIDUAL CAPACITIES, ARE INSURANCE AGENTS FOR SANTANDER SECURITIES.","SANTANDER INVESTMENT SERVICES"
1934915,"RETIREMENT WEALTH SOLUTIONS' ADVISORS MAY ALSO BE INDEPENDENT LICENSED INSURANCE AGENTS AND MAY OFFER INSURANCE PRODUCTS TO CLIENTS OF THE FIRM.",""
1931902,"IMPLEMENTATION OF INSURANCE SALES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL."
1932417,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PURSHE KAPLAN STERLING"
1944090,"PROVIDE INSURANCE SERVICES",""
1943503,"COMMISSIONAL PRODUCTS","OFFERED THROUGH LPL FINANCIAL LLC"
1944295,"ESTATE PLANNING, TAX PREP, FINANCIAL PLANNING",""
1933465,"LPL ACTS AS A BROKER-DEALER TO ADVISORY CLIENTS AND SELLS SECURITIES AND BROKERAGE SERVICES AS A BROKER-DEALER TO ADVISORY CLIENTS. LPL MAY SELL INSURANCE PRODUCTS TO CUSTOMERS WHO ARE ALSO ADVISORY CLIENTS OF LPL.",""
1935668,"DEBT SOURCING, PROPERTY MANAGEMENT (INCLUDING REVENUE MANAGEMENT AND CERTAIN SEO FUNCTIONS), CONSTRUCTION MANAGEMENT, DEVELOPMENT, DUE DILIGENCE, FUND ADMINISTRATION, ACQUISITIONS, AIFM SERVICES, INSURANCE","BRIDGE FUND FINANCIAL SERVICES LLC, BRIDGE PROPERTY MANAGEMENT LC, GOAL PROPERTY MANAGEMENT, BRIDGE SENIOR LIVING LLC"
1928674,"RECOMMENDATION OF INSURANCE PRODUCTS AND COMMISSIONABLE SECURITIES","ASTRA INSURANCE SERVICES LLC"
1935504,"RETIREMENT PLAN ADMINISTRATION",""
1930152,"JON BARWICK, PRESIDENT OF BARWICK & PARTNERS, SERVES AS A NAMED FIDUCIARY FOR SOME OF THE ADVISOR'S CLIENTS. AS DESCRIBED IN THE CLIENT AGREEMENT, WE MAY RECEIVE ADDITIONAL REVENUE FROM THESE SERVICES PROVIDED BY JON BARWICK IN HIS PERSONAL CAPACITY.","JON BARWICK, IN HIS PERSONAL CAPACITY."
1927935,"SOME REPRESENTATIVES ARE LICENSED TO SELL INSURANCE PRODUCTS.",""
1935777,"INSURANCE PRODUCTS I.E.LIFE, HEALTH, AND LONG TERM CARE.","LARAWAY INSURANCE SERVICES, INC."
1930279,"PRIVATE FUNDS AND INVESTMENT ADVISORY SERVICES OF ADVISORY AFFILIATES",""
1941204,"THE MANAGEMENT OF OIL & GAS PROPERTIES AND FAMILY OFFICE SERVICES.",""
1940690,"SYLVIA CUBILLO GONZALEZ IS ALSO A INVESTMENT ADVISOR REPRESENTATIVE FOR ANOTHER FIRM.",""
1940748,"LIFE INSURANCE, LONG TERM CARE INSURANCE, DISABILITY INSURANCE",""
1926914,"REGISTRANT'S REPRESENTATIVE IS A LICENSED INSURANCE SUB-PRODUCER AGENT WHO MAY OFFER COMMISSIONED FIXED LIFE INSURANCE PRODUCTS.",""
1939960,"REPRESENTATIVES OF THE FIRM ARE ALSO LICENSED INSURANCE AGENTS AND SELL INSURANCE PRODUCTS.",""
1944334,"AS A BROKER-DEALER, PAS OFFERS A VARIETY OF FINANCIAL PRODUCTS AND SERVICES AND MAY RENDER ADVICE REGARDING PURCHASING OR SELLING SECURITIES WITHOUT RECEIVING SPECIAL COMPENSATION AND SOLELY INCIDENTAL TO THE CONDUCT OF ITS BUSINESS AS A BROKER-DEALER.",""
1942618,"INSURANCE PRODUCTS. ACCOUNTING AND TAX PREPARATION.","WHALEN & ASSOCIATES INSURANCE. THE WHALEN GROUP, INC."
1944521,"IMPLEMENTATION OF LIFE AND LONG-TERM CARE INSURANCE SALES","INDIVIDUAL CAPACITY"
1943238,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PKS."
1942011,"CERTAIN OF WATTS GWILLIAM & CO.'S ASSOCIATED PERSONS ARE ALSO LICENSED INSURANCE AGENTS. WITHIN THIS CAPACITY, THEY MAY RECOMMEND THE PURCHASE OF INSURANCE PRODUCTS, SUCH AS INDEX ANNUITIES.",""
1943079,"SECURITIES SALES, INSURANCE SALES.",""
1938579,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY/PURSHE KAPLAN STERLING INVESTMENTS"
1935158,"1.   PENSION SERVICES 2.   TRUST SERVICES 3.   ESTATE PLANNING 4.   TAX RETURN PREPARATION 5.   FINANCIAL CONSULTING",""
1935717,"FIXED INSURANCE AND NON-VARIABLE ANNUITIES",""
1945440,"RECOMMENDATIONS OF INSURANCE PRODUCTS","INDIVIDUAL NAME / CAPACITY"
1935782,"CHESTNUT FUNDS SELECTIVELY CO-SPONSORS COMMERCIAL REAL ESTATE PROJECTS ALONGSIDE OPERATING PARTNERS AND, ALSO SELECTIVELY, PROVIDES SOURCING, ACQUISITION, AND MANAGEMENT SERVICES FOR INVESTORS SEEKING 1031 LIKE KIND EXCHANGES.",""
1944563,"INSURANCE SALES",""
1926281,"INSURANCE SALES AND SERVICE",""
1942250,"OUR REPRESENTATIVES ARE LICENSED INSURANCE AGENTS AND DO RECOMMEND VARIOUS LIFE, HEALTH, DISABILITY AND/OR LONG TERM CARE INSURANCE PRODUCTS AS WELL AS FIXED ANNUITIES TO OUR CLIENTS.",""
1945905,"(1) FINANCIAL PLANNING AND/OR CONSULTING SERVICES ON A STAND-ALONE SEPARATE FEE BASIS. (2) PENSION CONSULTING TO COMPANY SPONSORED RETIREMENT PLANS",""
1919169,"TAX PREPARATION SERVICES",""
1928207,"INSURANCE PRODUCTS","RETIREMENT PROSPERITY GROUP"
1945169,"INSURANCE SERVICES -THROUGH CALLAN CAPITAL INSURANCE SERVICES, THE FIRM MAY PROVIDE LIFE, ACCIDENT AND HEALTH AND LONG-TERM CARE INSURANCE PRODUCTS.","CALLAN CAPITAL, LLC DBA CALLAN CAPITAL INSURANCE SERVICES"
1945442,"TIMOTHY BANKS IS ALSO A LICENSED INSURANCE AGENT AND MAY OFFER INSURANCE PRODUCTS TO HIS CLIENTS.",""
1945933,"THE SALE AND SERVICE OF LIFE, HEALTH, DISABILITY, AND LONG-TERM CARE INSURANCE.  PRODUCTS ARE PLACED THROUGH NUMEROUS INSURANCE COMPANIES NOT RELATED OR AFFILIATED WITH BERMAN MCALEER.",""
1924196,"BUY AND SELL INVESTMENTS IN COMMERCIAL LOANS.",""
1937292,"PROVIDE INSURANCE SERVICES AND RECOMMEND INSURANCE PRODUCTS",""
1943203,"BROKERAGE AND INSURANCE PRODUCTS AND SERVICES. INVESTMENT ADVISORY REPRESENTATIVES ARE ALSO REGISTERED BROKER-DEALER REPRESENTATIVES WITH INNOVATION PARTNERS LLC, AS WELL AS INSURANCE AGENTS.","CATALYST FINANCIAL GROUP LLC"
1948352,"LICENSED INSURANCE AGENTS OFFER PRODUCTS AND SERVICES VIA UNAFFILIATED INSURANCE AGENCIES.",""
1926738,"TOWNSEND & ASSOCIATES, INC. IS A LICENSED INSURANCE ENTITY IN SEVERAL STATES, WHICH SELLS INSURANCE PRODUCTS.","TOWNSEND"
1940957,"ADVISER PROVIDES BILL PAYMENT AND RECONCILIATION SERVICES TO SOME CLIENTS. IN THIS CAPACITY, THE ADVISER IS DEEMED TO HAVE CUSTODY OF THOSE CLIENT ASSETS. ALL CLIENT ACCOUNTS ARE HELD IN CUSTODY WITH A QUALIFIED CUSTODIAN.","N/A"
1942375,"TO CARRY ON ALL KINDS OF INSURANCE AND ASSURANCE BUSINESS INCLUDING THE BUSINESS OF REINSURANCE AND REASSURANCE; TO GRANT LIFE AND ANNUITIES OF ALL KINDS.","CRESTLINE RE SPC;     CL LIFE AND ANNUITY INSURANCE COMPANY"
1934985,"TAX PREPARATION",""
1933944,"TAX PLANNING AND COMPLIANCE, FINANCIAL CONSULTING, FAMILY OFFICE ADMINISTRATION, AND TRUST ADMINISTRATION SERVICES. OUR SERVICES ARE TAILORED TO THE NEEDS AND DESIRES OF OUR CLIENTS. OUR FIRM HAS SPECIALISTS INEACH OF THESE DISCIPLINES.",""
1931783,"THE FIRM'S REPRESENTATIVES ARE INSURANCE AGENTS OF USAA LIFE INSURANCE COMPANY (LIFECO) AND AFFILIATES. AS INSURANCE AGENTS OF LIFECO AND AFFILIATES, THEY MAY OFFER FIXED ANNUITIES. THE FIRM DOES NOT ITSELF OFFER INSURANCE OR ANNUITY PRODUCTS.",""
1938283,"TAX RETURN PREPARATION AND FILING",""
1945584,"TAX PREPARATION",""
1940910,"LIFE INSURANCE PRODUCTS INCLUDING WHOLE, TERM LIFE, AND LONG-TERM DISABILITY POLICIES. WE ADDITIONALLY OFFER FIXED ANNUITIES.",""
1940676,"FINANCIAL COACHING",""
1929420,"REGISTRANT ALSO PROVIDES FUNERAL AND CEMETERY TRUST MANAGEMENT SERVICES, INCLUDING SUB-ACCOUNTING AND ADMINISTRATION SERVICES. IN ADDITION, WE ALSO SERVE AS THE GENERAL MANAGING AGENT OF NATIONAL GUARDIAN LIFE INSURANCE COMPANY.",""
1933630,"INSURANCE PRODUCTS","MFP, INC."
1946925,"INSURANCE SALES IMPLEMENTED THROUGH THE INDIVIDUAL",""
1935448,"INSURANCE PRODUCTS I.E.LIFE, HEALTH, AND LONG TERM CARE.","LARAWAY INSURANCE SERVICES, INC."
1933049,"MANAGEMENT PERSONS ARE REGISTERED REPRESENTATIVES AND INSURANCE AGENTS AS AN OUTSIDE BUSINESS. AS SUCH THEY ARE LICENSED TO SELL SECURITIES AND INSURANCE PRODUCTS.",""
1946759,"BUSINESS CONSULTING SERVICES.",""
1933389,"PROVISION OF PENSION ACTUARIAL CONSULTING AND PLAN ADMINISTRATION SERVICES",""
1939991,"TAX RETURN PREPARATION; ESTATE SETTLEMENT; BILL PAYING",""
1929170,"ANDREW VOELTNER IS A LICENSED INDEPENDENT INSURANCE AGENT AND MAY OFFER INSURANCE PRODUCTS TO HIS CLIENTS. ANDREW VOELTNER IS ALSO A REGISTERED REPRESENTATIVE WITH LPL FINANCIAL, LLC AND AS SUCH MAY OFFER SECURITIES TO CLIENTS.",""
1946500,"IMPLEMENTATION OF ADVISORY, COMMISSIONABLE INVESTMENTS AND INSURANCE","INDIVIDUAL CAPACITY AND/OR KOSINSKI ASSOCIATES, INC."
1936396,"TAX PREPARATION SERVICES AND INSURANCE PRODUCTS","INSURANCE PRODUCTS AND SERVICES ARE OFFERED INDEPENDENTLY BY INDIVIDUALS"
1933848,"GENERAL CONSULTING FROM TIME TO TIME THAT IS NOT RELATED TO DIRECT INVESTMENT ADVICE.",""
1937343,"LIFE INSURANCE, LONG TERM CARE INSURANCE, AND FIXED/INDEXED ANNUITIES",""
1946927,"PROVIDES INSURANCE PRODUCTS AND SERVICES, INCLUDING GENERAL INSURANCE CONSULTING.","FORTRESS INSURANCE BROKERAGE, LLC"
1946364,"IMPLEMENTATIONS OF INSURANCE RECOMMENDATIONS","INDIVIDUAL CAPACITY"
1945976,"IMPLEMENTATION OF INSURANCE SALES","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL"
1923043,"(1)IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES (2) TAX PLANNING AND PREPARATION SERVICES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUALS AND COMMISSIONABLE SECURITIES THROUGH LINCOLN INVESTMENT PLANNING, LLC."
1935035,"IN ADDITION TO INVESTMENT ADVISORY, SANTA BARBARA MANAGEMENT PROVIDES THE FOLLOWING ADVISORY SERVICES: TAX STRATEGY AND PREPARATION, TRUST AND ESTATE PLANNING AND ADMINISTRATION, AND FAMILY FINANCIAL ADMINISTRATION.",""
1940724,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1940816,"EDUCATION AND NETWORKING SERVICES VIA LIDO CONSULTING GROUP, LLC. TAX PREPARATION AND SERVICES VIA LIDO TAX, LLC","LIDO CONSULTING GROUP, LLC LIDO TAX, LLC LIDO ADMINISTRATIIVE SERVICES, LLC LIDO PAY, LLC"
1944264,"INSURANCE AND INVESTMENT PRODUCTS",""
1946952,"INSURANCE SALES","INDEPENDENT INSURANCE AGENTS"
1944027,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1938084,"INSURANCE PRODUCTS & SERVICES. COMMISSIONABLE SECURITIES SALES THROUGH PRIVATE CLIENT SERVICES, LLC, MEMBER FINRA/SIPC.",""
1947527,"AS DISCLOSED IN THE FIRM'S FORM ADV PART 2A (ITEM 4), THE FIRM OFFERS 401(K) PLAN ADMINISTRATIVE SERVICES. THESE SERVICES ARE ADMINISTRATIVE IN NATURE ONLY.",""
1936155,"THE CENTER FOR THE CIRCULAR ECONOMY.","THE CENTER FOR THE CIRCULAR ECONOMY."
1936074,"ARRANGING LOANS FROM INSTITUTIONAL INVESTORS TO FINANCE THE ACQUISITION OF COMMERCIAL AIRCRAFT BY AIRLINES.",""
1936583,"SERVICER OF COMMERCIAL AIRCRAFT PORTFOLIOS.",""
