"FilingID","Other Products and Services","Business Name"
1987089,"WILSHIRE PROVIDES INVESTMENT ANALYTICS PRODUCTS AND SERVICES.",""
1990293,"(1) ADULT RETIREMENT EDUCATION COURSES","(1) RETIREMENT COURSE DEPARTMENT"
1988780,"EMPLOYEES HAVE THE CAPABILITY TO SELL BROKERAGE PRODUCTS TO CLIENTS.",""
1990362,"COLUMBIA BENEFITS, LLC PROVIDES PENSION ADMINISTRATION RECORD KEEPING SERVICES FOR CLIENTS.",""
1994312,"INSURANCE PRODUCTS AND SERVICES","RYAN C. REDFERN"
1992878,"BROKERAGE SERVICES","BROKERAGE SERVICES AT PLANMEMBER SECURITIES CORPORATION"
1988594,"IMPLEMENTATION OF INSURANCE SALES AND COLLEGE PLANNING SERVICES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL."
1994833,"IMPLEMENTATIONS OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INSURANCE SALES IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH LPL"
1992774,"TAX FILING SERVICES",""
1989997,"THE CENTER FOR THE CIRCULAR ECONOMY.","THE CENTER FOR THE CIRCULAR ECONOMY."
1992133,"IEQ PROVIDES FINANCIAL REPORTING ON NON-ADVISORY ASSETS TO CLIENTS UPON REQUEST. IN ADDITION, FAMILY OFFICE SERVICES ARE OFFERED TO INTERESTED CLIENTS MEETING VARIOUS CRITERIA.",""
1990386,"INSURANCE PRODUCTS",""
1987059,"INSURANCE AGENCY OFFERING INSURANCE PRODUCTS TAX PREPARATION SERVICES","CAPITAL A INSURANCE, LLC CAPITAL A TAX SOLUTIONS, LLC"
1983130,"PERSONAL TRUSTEE SERVICES AND TAX PREP FILING ASSISTANCE",""
1987359,"BUSINESS VALUATION; TAX PLANNING; ESTATE PLANNING; FINANCIAL PLANNING AND CONSULTING SERVICES, INCLUDING COMPENSATION, LEGACY PLANNING, FAMILY DYNAMICS, AND DISPUTE RESOLUTION.",""
1987387,"INSURANCE AND IN SOME CASES ANNUITIES",""
1985300,"INSURANCE",""
1988499,"ADVISER PROVIDES OPERATIONAL AND ADMINISTRATIVE SUPPORT TO FAMILY OFFICES, INCLUDING TRUSTS AND ESTATES AND PHILANTHROPIC PLANNING, NEXT GENERATION EDUCATION, AND MANAGEMENT OF THIRD PARTY SERVICE PROVIDERS.",""
1988042,"SALE OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1987301,"FINANCIAL PLANNING SERVICES, PHILANTHROPIC CONSULTING",""
1988691,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1988710,"THIRD PARTY ADMINISTRATION OF QUALIFIED RETIREMENT PLANS THROUGH OUR DBA ALLIANCE RETIREMENT PLAN SOLUTIONS AND WE ALSO SELL A VERY LIMITED NUMBER OF LIFE INSURANCE POLICIES TO INDIVIDUALS.","DBA ALLIANCE RETIREMENT PLAN SOLUTIONS"
1988662,"WE PROVIDE FAMILY OFFICE SERVICES SUCH AS FINANCIAL PLANNING AND BILL PAY SERVICES. WE ALSO PROVIDE FUND OPERATION SUPPORT TO UNAFFILIATED PRIVATE FUNDS.",""
1988289,"ONLINE CASH MANAGEMENT SERVICES",""
1978253,"SELL INSURANCE PRODUCT AND PERSONAL TAX RETURN PREPARATION.",""
1992988,"RECOMMENDATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY."
1993005,"IN ADDITION TO INVESTMENT ADVICE, CAPITAL PLANNING LLC MAY PROVIDE PERSONAL/BUSINESS CONSULTING AND FAMILY LEGACY PLANNING SERVICES AS CLIENT NEEDS DICTATE, WHICH MAY INCLUDE ADVICE ON ISOLATED AREAS OF CONCERN FOR NON-SECURITIES RELATED MATTERS.",""
1993491,"THE FIRM ALSO RECOMMENDS BROKERAGE SERVICES THROUGH THE AFFILIATED BROKER-DEALER AND FIXED INSURANCE PRODUCTS THROUGH THE AFFILIATED INSURANCE AGENCY.","BROKERAGE SERVICES THROUGH GLP INVESTMENT SERVICES, LLC AND FIXED INSURANCE PRODUCTS THROUGH GLP & ASSOCIATES, INC."
1993542,"IN OUR ROLE AS A REGISTERED BROKER-DEALER AND/OR LICENSED INSURANCE AGENCY, OUR REPRESENTATIVES/AGENTS MAY OFFER/SELL SECURITIES AND/OR INSURANCE PRODUCTS.",""
1981742,"CYPRESS WEALTH MANAGEMENT PRINCIPALS PROVIDE TRUSTEE SERVICES TO CERTAIN OF CYPRESS WEALTH MANAGEMENT'S ADVISORY CLIENTS.",""
1938339,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1993009,"INSURANCE PRODUCTS",""
1993384,"TO CARRY ON ALL KINDS OF INSURANCE AND ASSURANCE BUSINESS INCLUDING THE BUSINESS OF REINSURANCE AND REASSURANCE; TO GRANT LIFE AND ANNUITIES OF ALL KINDS.","CRESTLINE RE SPC;     CL LIFE AND ANNUITY INSURANCE COMPANY"
1994774,"BROKER DEALER BUSINESS; INSURANCE AGENT",""
1989514,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1989406,"(1) TAX PREPARATION SERVICES (2) MANAGES THE CONTENT AND DESIGN AS WELL AS WEBSITE MAINTENANCE FOR A CLIENT'S COMPANY'S WEBSITE FOR ITS MEMBERS AND EMPLOYEES; CONTENT LIMITED TO IMPERSONAL, GENERAL INVESTMENT & RETIREMENT SAVINGS TOPICS",""
1986844,"SOME ADVISORY AND FINANCIAL PLANNING CLIENTS MAY ELECT TO ACQUIRE CERTAIN INSURANCE COVERAGE VIA OUR AFFILIATE.","ALPHACORE INSURANCE SERVICES, LLC"
1985919,"BROKERAGE AND INSURANCE PRODUCTS AND SERVICES. INVESTMENT ADVISORY REPRESENTATIVES ARE ALSO REGISTERED BROKER-DEALER REPRESENTATIVES WITH INNOVATION PARTNERS LLC, AS WELL AS INSURANCE AGENTS.","CATALYST FINANCIAL GROUP LLC"
1987617,"UPTIQ FACILITATES CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS.  DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1953897,"THURSTON SPRINGER ADVISORS WILL OFFER INSURANCE PRODUCTS TO CLIENTS AND WILL REFER BROKERAGE BUSINESS TO THURSTON SPRINGER FINANCIAL",""
1988077,"VARIABLE ANNUITIES",""
1988309,"CONSULTING SERVICES DEFINED AS ""PLATFORM SERVICES"" AS MORE FULLY DESCRIBED IN PART 2A OF OUR FORM ADV.",""
1993687,"THE FIRM OFFERS VARIOUS LEVELS OF BACK OFFICE SUPPORT TO UNAFFILIATED RIAS SUCH AS CLIENT COMMUNICATION AND CASE DESIGN PREPARATION. INDIVIDUAL IARS MAY SOLICIT CLIENTS TO PURCHASE INSURANCE PRODUCTS AND PHYSICAL GOLD AND SILVER","THE FIRM DOES NOT MARKET THESE SERVICES UNDER A DIFFERENT NAME."
1993761,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1993378,"INSURANCE PRODUCTS AND FINANCIAL PLANNING",""
1988664,"FINANCIAL PLANNING FOR INDIVIDUALS & BUSINESSES & TAX PREPARATION SERVICES",""
1993916,"PSI'S PRINCIPAL BUSINESS ACTIVITY IS ACTING AS A SECURITIES BROKER-DEALER.  PSI AND ITS RRS CAN OFFER SECURITIES PRODUCTS SUCH AS MUTUAL FUNDS, VARIABLE ANNUITIES, VARIABLE LIFE INSURANCE, STOCKS, BONDS, CITS, UITS, ETFS & BROKERAGE ACCOUNTS.",""
1991780,"REPRESENTATIVES OF THE FIRM ARE ALSO LICENSED, INDEPENDENT AGENT AND  MAY OFFER INSURANCE PRODUCTS TO HIS CLIENTS.",""
1991800,"A PLAN SPONSOR MIGHT UTILIZE OUR LICENSED GENERAL LINES AGENT FOR THE SALE OF INSURANCE PRODUCTS.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE AGENT (INSURANCE BROKER) AND COMMISSIONED TO RPS."
1991804,"THE KICK-START PROGRAM IS ACTUALLY ADVICE AS WE DO NOT HAVE SUPPORT MATERIALS FOR IT.  THE KICK-START PROGRAM IS $500 AND IS A 12 STEP PROGRAM THAT IS SELF DIRECTED BY THE CLIENT.  WE ARE ALSO AVAILABLE TO ANSWER ANY QUESTIONS OR GIVE ADVICE AT ANY TIME.",""
1991865,"THE KICK-START PROGRAM IS ACTUALLY ADVICE AS WE DO NOT HAVE SUPPORT MATERIALS FOR IT.  THE KICK-START PROGRAM IS $500 AND IS A 12 STEP PROGRAM THAT IS SELF DIRECTED BY THE CLIENT.  WE ARE ALSO AVAILABLE TO ANSWER ANY QUESTIONS OR GIVE ADVICE AT ANY TIME.",""
1987788,"INSURANCE AGENCY - OFFER INSURANCE PRODUCTS THAT ARE COMPLEMENTARY TO FINANCIAL SERVICES OFFERED",""
1987807,"N/A - NO OTHER PRODUCTS OR SERVICES SOLD OUTSIDE OF INVESTMENT ADVISORY SERVICES.","N/A"
1987398,"WE PROVIDE FINANCIAL PLANNING TO SOME CLIENTS FOR WHOM WE DO NOT PROVIDE INVESTMENT ADVISORY SERVICES. THESE CLIENTS ARE CHARGED A FLAT PLANNING-ONLY FEE.",""
1990428,"THE FIRM IS LICENSED AS AN INSURANCEE AGENCY AND SELLS INSURANCE PRODUCTS.",""
1990455,"CERTAIN OF THE FIRM'S INVESTMENT ADVISER REPRESENTATIVES MAY OFFER COMMISSION-BASED INSURANCE PRODUCTS",""
1976871,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVE.",""
1990473,"FINANCIAL PLANNING SERVICES; TAX PLANNING AND COMPLIANCE SERVICES; ESTATE PLANNING SERVICES; EXPENSE MANAGEMENT AND BILL-PAY SERVICES; ACCOUNTING AND BANKING SERVICES; DIVORCE CONSULTING; FAMILY GOVERNANCE; PHILANTHROPY.",""
1990572,"UPTIQ FACILITATES CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS.  DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1989944,"TAX CONSULTING SERVICES","RIGDEN TAX STRATEGIES"
1992102,"INSURANCE PRODUCTS, LIFE INSURANCE AND ANNUITIES",""
1991798,"FIXED INSURANCE PRODUCTS","THIRD VIEW RISK, LLC"
1991624,"RECOMMENDATION OF COMMISSIONABLE INVESTMENTS AND INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1992463,"PARTICIPATE IN CORPORATE FINANCE TRANSACTIONS FOCUSED ON LEVERAGED BUY-OUTS, CORPORATE ACQUISITIONS AND RECAPITALIZATIONS, WITH A FOCUS ON MIDDLE-MARKET COMPANIES; ADVISORY SERVICES FOR INSTITUTIONAL CLIENTS IN GLOBAL REAL ESTATE DEBT/EQUITY MARKETS",""
1992479,"PARTICIPATE IN CORPORATE FINANCE TRANSACTIONS FOCUSED ON LEVERAGED BUY-OUTS, CORPORATE ACQUISITIONS AND RECAPITALIZATIONS, WITH A FOCUS ON MIDDLE-MARKET COMPANIES; ADVISORY SERVICES FOR INSTITUTIONAL CLIENTS IN GLOBAL REAL ESTATE DEBT/EQUITY MARKETS",""
1992514,"TAX RETURN PREPARATION; ESTATE SETTLEMENT; BILL PAYING",""
1988353,"LIFE INSURANCE AND FIXED ANNUITIES",""
1992177,"CERTAIN INVESTMENT ADVISOR REPRESENTATIVES OFFER INSURANCE PRODUCTS, BUSINESS SUCCESSION PLANNING, TAX PREPARATION, TAX PLANNING, DIVORCE PLANNING, OR ESTATE PLANNING.","SEE SCHEDULE D"
1992230,"FINANCIAL PLANNING AND CONSULTING",""
1992355,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1992365,"RECOMMENDATIONS OF INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1989846,"THE KICK-START PROGRAM IS ACTUALLY ADVICE AS WE DO NOT HAVE SUPPORT MATERIALS FOR IT.  THE KICK-START PROGRAM IS $500 AND IS A 12 STEP PROGRAM THAT IS SELF DIRECTED BY THE CLIENT.  WE ARE ALSO AVAILABLE TO ANSWER ANY QUESTIONS OR GIVE ADVICE AT ANY TIME.",""
1989859,"INSURANCE PRODUCTS",""
1988551,"BROKERAGE AND INSURANCE PRODUCTS AND SERVICES. INVESTMENT ADVISORY REPRESENTATIVES ARE ALSO REGISTERED BROKER-DEALER REPRESENTATIVES WITH INNOVATION PARTNERS LLC, AS WELL AS INSURANCE AGENTS.","CATALYST FINANCIAL GROUP LLC"
1989461,"TAX PREPARATION",""
1978001,"INSURANCE","BOYD INSURANCE SERVICES, LLC"
1985510,"CIIUS PROVIDES NON-ADVISORY SERVICES TO ITS AFFILIATED CLIENTS RELATED TO STABLE VALUE TRANSACTIONS OF BANK OWNED LIFE INSURANCE PRODUCTS.  THESE SERVICES ARE ONLY PROVIDED TO AFFILIATES AND ARE OUTSIDE OF CIIUS'S ROLE AS A REGISTERED INVESTMENT ADVISER.",""
1991749,"WE WRITE VARIOUS BOOKS INCLUDING INVESTMENT STRATEGY BOOKS WHICH ARE AVAILABLE FOR SALE IN INDIA.",""
1992815,"INSURANCE SALES BILL PAY",""
1984602,"UNDER ""COMPREHENSIVE BENEFIT MARKETING SERVICES, INC."" THE EMPLOYEES SELL LIFE, DISABILITY, AND MEDICAL PRODUCTS, ALSO, MANAGE A  FEW ANNUITIES (3 ANNUITIES - 0.21% OF TOTAL ASSETS).  THEY ALSO SELL THESE LISTED PRODUCTS AS ""SOLE PROPRIETORS"".",""
1987200,"SALE OF LIFE INSURANCE, HEALTH INSURANCE, LONG-TERM CARE INSURANCE, DISABILITY INSURANCE & FIXED ANNUITY PRODUCTS.",""
1988130,"PROVIDE TAX PREPARATION AS A PART OF ADVISORY SERVICE.",""
1992430,"FIERA CAPITAL (UK) LIMITED IS APPOINTED AS SHARE DISTRIBUTOR IN RESPECT OF CERTAIN FUNDS",""
1987987,"COMMISSIONABLE INSURANCE PRODUCTS IN ONES INDIVIDUAL CAPACITY",""
1994026,"INSURANCE SERVICES AND TAX SERVICES",""
1984456,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY/PURSHE KAPLAN STERLING INVESTMENTS"
1988248,"TAX PREPARATION",""
1978597,"CAPTRUST ALSO PROVIDES INCOME TAX CONSULTING, TAX PREPARATION/ACCOUNTING AND BILL PAY TO CLIENTS WHO HAVE ENGAGED US TO DO SO PER A SEPARATE WRITTEN AGREEMENT.",""
1988282,"FOR A COMPLETE DESCRIPTION OF OTHER PRODUCTS AND SERVICES, SEE SCHEDULE D, MISCELLANEOUS.",""
1977224,"INSURANCE PRODUCTS, ANNUITIES, BROKERAGE PRODUCTS",""
1988345,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1988373,"SASHA WRIGHT IS ALSO A LICENSED INSURANCE AGENT. CERTAIN CLIENTS MAY HAVE BOTH AN INVESTMENT ADVISORY AND INSURANCE RELATIONSHIP. IN INSTANCES WHERE AN INSURANCE PRODUCT IS PURCHASED SUBSEQUENT A FINANCIAL PLAN THE FIRM HAS BEEN ENGAGED BY THE CLIENT.","N/A"
1988387,"LIFE INSURANCE AND FIXED ANNUITIES",""
1988422,"RECOMMENDATION OF INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1994212,"ESTATE PLANNING, TAX PREP, FINANCIAL PLANNING",""
1994243,"SCURITIES SOLD FOR COMMISSIONS THROUGH BROKER/DEALER AND INSURANCE PRODUCTS","LIBERTY WEALTH MANAGEMENT, INC."
