"FilingID","Wrap Fee Program","Sponsor","Sponsor SEC File Number","Sponsor CRD Number"
1936067,"PERSHING ADVISOR SOLUTIONS","PERSHING ADVISOR SOLUTIONS LLC","8-47425",36671
1936067,"ARVEST WEALTH MANAGEMENT","ARVEST WEALTH MANAGEMENT","801-63738",42057
1936067,"CHARLES SCHWAB MANAGED ACCOUNTS MARKETPLACE","CHARLES SCHWAB & CO., INC.","801-29938",5393
1936067,"RBC ADVISORY SERVICES","RBC CAPITAL MARKETS, LLC","801-13059",31194
1936067,"BOKCO3 - CUSTOMIZED PORTFOLIO SOLUTIONS - SMA","BANK OF OKLAHOMA/BOSC","",
1936067,"MANAGED ACCOUNT COMMAND PLATFORM","BENJAMIN F. EDWARDS & COMPANY, INCORPORATED","801-71421",146936
1936067,"LPL MANAGER ACCESS","LPL FINANCIAL LLC","801-10970",6413
1936067,"MORGAN STANLEY CONSULTING GROUP INVESTMENT MANAGEMENT SVCS","MORGAN STANLEY","801-70103",149777
1936067,"UBS FINANCIAL MANAGED ACCOUNTS CONSULTING PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
1936067,"WELLS FARGO PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS","801-57434",11025
1945790,"PRIVATE ADVISOR GROUP WRAP PROGRAM","PRIVATE ADVISOR GROUP, LLC","801-72060",155216
1946675,"SUMMIT INVESTMENT ADVISORY SERVICES WRAP FEE PROGRAM","SUMMIT INVESTMENT ADVISORY SERVICES","801-110650",168594
1946723,"ORG WEALTH PARTNERS","ORG WEALTH PARTNERS","801-130034",330923
1945790,"WEALTHSUITE","PRIVATE ADVISOR GROUP, LLC","801-72060",155216
1946872,"WEALTHSUITE","PRIVATE ADVISOR GROUP, LLC","801-72060",155216
1946872,"PRIVATE ADVISOR GROUP WRAP PROGRAM","PRIVATE ADVISOR GROUP, LLC","801-72060",155216
1946498,"REDWOOD INVESTMENT GROUP","REDWOOD INVESTMENT GROUP, INC","801-120258",168017
1946922,"SMARTX ADVISORY PLATFORM","SMARTX ADVISORY SOLUTIONS","801-113795",297680
1946922,"CORE ASSET MANAGER","BRINKER CAPITAL INC","801-30504",111743
1946922,"LOCKWOOD INVESTMENT STRATEGIES UMA","BNY ADVISORS","801-52378",106108
1946922,"MANAGER SELECT & MANAGER ACCESS SELECT","LPL FINANCIAL LLC","801-10970",6413
1946922,"FLEXIBLE UNIFIED MANAGED ACCOUNT","BNY ADVISORS","801-52378",106108
1946922,"ADHESION WEALTH ADVISOR SOLUTIONS","ADHESION WEALTH ADVISOR SOLUTIONS","801-67829",143593
1946922,"IMS UNIFIED CHOICE","AVANTAX INVESTMENT SERVICES, INC.","8-29533",13686
1946922,"CALLAN UMA PROGRAM","CALLAN","801-9219",107687
1946922,"PORTFOLIO SELECT UMA CONSULTING SERVICES (RJCS)","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1946922,"LOCKWOOD SPONSORED PROGRAM","BNY ADVISORS","801-52378",106108
1946922,"CES","MORGAN STANLEY","801-70103",149777
1946922,"ADVISORS MSP","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1946922,"FREEDOM UNIFIED MANAGED ACCOUNT","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1946922,"INVESTMENT ADVISORY PROGRAM (IAP)","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1946922,"SEPARATELY MANAGED ACCOUNT","U.S. BANCORP INVESTMENTS, INC.","801-68122",17868
1946922,"SEPARATE ACCOUNT EXCHANGE","TD AMERITRADE, INC.","801-60469",7870
1946922,"MANAGED ACCOUNT PROGRAM","ASSEMBLY WEALTH","801-57629",108834
1946922,"THIRD PARTY MODELS PROGRAM","ENVESTNET PMC","801-57260",111694
1946922,"MARKETPLACE","CHARLES SCHWAB & CO., INC.","801-29938",5393
1946922,"SELECT UMA","MORGAN STANLEY","801-70103",149777
1946922,"STEPHENS","STEPHENS","801-15510",3496
1946922,"CETERA","ENVESTNET PMC","801-57260",111694
1946922,"NATIXIS","NATIXIS ADVISORS, LLC","801-48408",106800
1937199,"ADVISOR SOLUTIONS PK8","AMERICAN PORTFOLIOS ADVISORS, INC","801-61065",112697
1937199,"OPPORTUNITY PLATFORM","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1937199,"SENTRY PROGRAM","TRUIST ADVISORY SERVICES, INC.","801-107729",283390
1937199,"WELLS FARGO ADVISORS","WELLS FARGO ADVISORS","801-37967",19616
1937199,"MANAGED ACCOUNT PLATFORM","BENJAMIN F. EDWARDS WEALTH MANAGEMENT, LLC","801-113797",297750
1937199,"SPONSOR PROGRAM (CLASSIC)","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1937199,"ADVISORY PROGRAM (ADVISORS)","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1937199,"MANAGER SELECT/MANAGER ACCESS SELECT","LPL FINANCIAL LLC","801-10970",6413
1937199,"OMS PLATFORM","RAYMOND JAMES INSURANCE GROUP, INC.","8-65393",121221
1937199,"RJCS AMS PLATFORM","RAYMOND JAMES INSURANCE GROUP, INC.","8-65393",121221
1937199,"AP PLATFORM (MANAGED ACCOUNT PROGRAM)","RBC CAPITAL MARKETS, LLC","801-13059",31194
1937199,"LIQUID OFFICE APPLICATION PLATFORM","ROBERT W. BAIRD & CO. INCORPORATED","801-7571",8158
1941347,"ADVISORY RELATIONSHIP AGREEMENT","SMARTX","",
1941347,"ASSETMARK PLATFORM","ASSETMARK, INC","",
1941347,"CASTLEVIEW","CASTLEVIEW PARTNERS, LLC","",
1941347,"MANAGER ACCESS SELECT","LPL FINANCIAL, INC.","",
1941347,"ENVESTNET DIRECT WRAP PROGRAM","ENVESTNET ASSET MANAGEMENT, INC.","",
1941347,"FIDELITY / NATIONAL FINANCIAL (MAS)","FIDELITY INVESTMENTS (VIA ENVESTNET)","",
1941347,"LPL FINANCIAL, INC. MANAGER SELECT FOR AXA","LPL FINANCIAL INC., MANAGER SELECT","",
1941347,"DMA/MASTERS/PERSONALIZED UMA","WELLS FARGO","",
1941347,"MODEL DATA DISTRIBUTORS","ADHESION","",
1941347,"MODEL MANAGER AGREEMENT","SIMPLICITY SOLUTIONS","",
1941347,"MODELXCHANGE","AMERICAN TRUST COMPANY","",
1941347,"MODEL MANAGER AGREEMENT","HANLON","",
1941090,"EAGLE FINANCIAL STRATEGIES WRAP","EAGLE FINANCIAL STRATEGIES","801-120376",138825
1947088,"NTSI MERIDIAN ACCOUNT","NORTHERN TRUST SECURITIES, INC.","",
1947103,"GOLDEN STATE WRAP FEE PROGRAM","GOLDEN STATE WEALTH MANAGEMENT, LLC","",
1939282,"THE MAGNETIC NORTH WRAP PROGRAM","MAGNETIC NORTH ADVISORS","801-119662",309628
1940333,"TREASURE RESERVE","TREASURE INVESTMENT MANAGEMENT, LLC","801-119780",309258
1936570,"LINDBROOK CAPITAL, LLC'S MUTUAL FUND WRAP FEE PROGRAM","LINDBROOK CAPITAL, LLC","801-72193",155812
1940831,"BGV FINANCIAL ADVISORS WRAP PROGRAM","BGV FINANCIAL ADVISORS","801-128743",324511
1947148,"LGG FINANCIAL WRAP FEE PROGRAM","LGG FINANCIAL","801-117324",305002
1947221,"SILVER GROVE WRAP FEE PROGRAM","SILVER GROVE ADVISORY SERVICES","801-110045",287512
1947004,"STRATEGIC INVESTMENT SERVICES PROGRAM (STRATIS)","J.P. MORGAN SECURITIES LLC","801-3702",79
1947004,"PORTFOLIO MANAGER PROGRAM","J.P. MORGAN SECURITIES LLC","801-3702",79
1947004,"ADVISORY PROGRAM","J.P. MORGAN SECURITIES LLC","801-3702",79
1936462,"FOLGER NOLAN FLEMING DOUGLAS, INC. - TRP, AFP, TRFP, UMA, MODELS","FOLGER NOLAN FLEMING DOUGLAS INCORPORATED","801-67696",319
1936519,"AXXCESS CUSTOMIZED PORTFOLIO","AXXCESS WEALTH MANAGEMENT, LLC","801-76763",164081
1936519,"THIRD PARTY MODELS PROGRAM","ENVESTNET PMC","801-57260",111694
1936615,"LATKO WEALTH MANAGEMENT WRAP FEE PROGRAM","LATKO WEALTH MANAGEMENT, LTD.","801-113279",282423
1936462,"MONEY CONCEPTS ADVISORY SERVICE - TRP, AFP, MODELS","MONEY CONCEPTS ADVISORY SERVICE","801-39736",12963
1936462,"ASHTON THOMAS SECURITIES, LLC - TRP, AFP","ASHTON THOMAS SECURITIES, LLC","801-69225",16629
1936462,"INDEPENDENT FINANCIAL GROUP, LLC - TRP","INDEPENDENT FINANCIAL GROUP, LLC","801-62667",7717
1936462,"BENJAMIN F. EDWARDS & CO., INC. - TRP, UMA, SMA MODELS","BENJAMIN F. EDWARDS & COMPANY, INCORPORATED","801-71421",146936
1936462,"AMERICAN PORTFOLIOS ADVISORS, INC - TRP, AFP","AMERICAN PORTFOLIOS ADVISORS, INC","801-61065",112697
1936462,"SANCTUARY ADVISORS, LLC - TRP, AFP, AFCP, TRFP, UMA, MODELS","SANCTUARY ADVISORS, LLC","801-99364",226606
1936462,"INDEPENDENT FINANCIAL PARTNERS - AFCP, UMA, MODELS","INDEPENDENT FINANCIAL PARTNERS","801-69511",125112
1936462,"NEXT FINANCIAL GROUP, INC. - UMA","NEXT FINANCIAL GROUP, INC.","801-56786",46214
1936462,"GLADOWSKY CAPITAL MANAGEMENT, CORP. - TRP, TRFP, MODELS","GLADOWSKY CAPITAL MANAGEMENT CORP","801-55802",45287
1936462,"KEY INVESTMENT SERVICES LLC - AFP, AFCP, TRFP, UMA, MODELS","KEY INVESTMENT SERVICES LLC","801-65060",136300
1936462,"NPA ASSET MANAGEMENT, LLC - TRP","NPA ASSET MANAGEMENT, LLC","801-66006",131534
1936462,"MONERE WEALTH MANAGEMENT, INC. - UMA, MODELS, SMA MODELS","MONERE WEALTH MANAGEMENT, INC.","801-117039",173076
1936462,"BOK FINANCIAL ADVISORS - UMA, MODELS","BOK FINANCIAL ADVISORS","801-53600",17530
1936462,"CROWN CAPITAL SECURITIES L.P. - MODELS","CROWN CAPITAL SECURITIES, L.P.","801-57663",6312
1936462,"LIFETIME INVESTMENT PROGRAM","PRIMERICA ADVISORS","801-72263",10111
1936462,"STEWARD PARTNERS INVESTMENT SOLUTIONS, LLC - UMA, SMA MODELS","STEWARD PARTNERS INVESTMENT SOLUTIONS, LLC","801-67179",1254
1936462,"MANAGED360 PROGRAM","BNY ADVISORS","801-52378",106108
1936462,"BMO SMART PORTFOLIO","BMO DIRECT INVEST INC.","801-123005",317064
1936462,"JOHNSON FINANCIAL GROUP LLC - SMA MODELS","JOHNSON FINANCIAL GROUP LLC","801-79223",125101
1936462,"IC ADVISORY SERVICES, INC. - AFCP, TRFP, MODELS","IC ADVISORY SERVICES, INC.","801-66512",140190
1936462,"NORTHLAND ASSET MANAGEMENT - AFCP, MODELS","NORTHLAND ASSET MANAGEMENT","801-96329",40258
1936462,"ARVEST WEALTH MANAGEMENT - TRP, AFP, UMA, MODELS","ARVEST WEALTH MANAGEMENT","801-63738",42057
1944125,"PFS WRAP FEE PROGRAM","PRECISION FINANCIAL SERVICES","801-77867",147872
1942952,"WAYPOINTS FINANCIAL, LLC WRAP PROGRAM","WAYPOINTS FINANCIAL, LLC","",
1947392,"OAKTRUST WRAP FEE PROGRAM","OAKTRUST WEALTH ADVISORS, LLC","801-110788",170827
1936701,"ASSET MANAGEMENT SERVICES","THE WEALTH GROUP - AUSTIN B COLBY & ASSOCIATES","",
1936744,"LIFEGUIDE FINANCIAL WRAP FEE PROGRAM","LIFEGUIDE FINANCIAL ADVISORS, LLC","",
1932210,"PAULSON WEALTH MANAGEMENT INC. WRAP FEE PROGRAM","PAULSON WEALTH MANAGEMENT INC.","801-109996",150374
1934989,"NEW HORIZONS WEALTH MANAGEMENT WRAP PROGRAM","NEW HORIZONS WEALTH MANAGEMENT","801-128979",328155
1935598,"STEPHENS RETIREMENT ACCESS","STEPHENS","801-15510",3496
1935598,"STEPHENS CAPITAL MANAGEMENT - HEALTH MANAGEMENT TRUST","STEPHENS","801-15510",3496
1935598,"PROFESSIONAL WEALTH MANAGEMENT","STEPHENS","801-15510",3496
1935598,"STEPHENS CAPITAL MANAGEMENT ASSET ALLOCATION & ADVISORY SERVICES","STEPHENS","801-15510",3496
1935598,"STEPHENS RETIREMENT SOLUTIONS PROGRAM","STEPHENS","801-15510",3496
1935598,"STEPHENS UNIFIED MANAGED ACCOUNT","STEPHENS","801-15510",3496
1935598,"STEPHENS CAPITAL MANAGEMENT FIXED INCOME STRATEGY","STEPHENS","801-15510",3496
1935598,"STEPHENS ADVISOR - NON DISCRETIONARY PROGRAM","STEPHENS","801-15510",3496
1935598,"STEPHENS SMALL-MID CAP CORE GROWTH PROGRAM","STEPHENS","801-15510",3496
1935598,"STEPHENS CAPITAL MANAGEMENT - PENSION MANAGEMENT TRUST PROGRAM","STEPHENS","801-15510",3496
1935598,"STEPHENS CAPITAL MANAGMENT DISCRETIONARY PROGRAM","STEPHENS","801-15510",3496
1935598,"STEPHENS SPECTRUM 401K","STEPHENS","801-15510",3496
1935598,"STEPHENS FIXED INCOME MANAGMENT","STEPHENS","801-15510",3496
1935598,"STEPHENS ALLOCATION STRATIGIES PROGRAM","STEPHENS","801-15510",3496
1935598,"STEPHENSCHOICE","STEPHENS","801-15510",3496
1935598,"STEPHENS MANAGED ASSETS PROGRAM","STEPHENS","801-15510",3496
1935598,"STEPHENS CAPITAL MANAGEMENT NON-DISCRETIONARY","STEPHENS","801-15510",3496
1937327,"MIDATLANTIC CAPITAL MANAGMENT, INC. WRAP FEE PROGRAM","MIDATLANTIC CAPITAL MANAGEMENT, INC.","801-64887",116524
1936485,"CALIFORNIA CAPITAL MANAGEMENT - WRAP FEE PROGRAM","CALIFORNIA CAPITAL MANAGEMENT","801-76714",130734
1932378,"KROPOG FINANCIAL WRAP FEE PROGRAM","KROPOG FINANCIAL GROUP, LLC","",282747
1935121,"SKINNER, COPPER & EHMEN WRAP FEE PROGRAM","SKINNER, COPPER & EHMEN WEALTH MANAGEMENT, LLC","801-73087",159255
1935713,"VALLEY DIGITAL INVESTOR","VALLEY FINANCIAL MANAGEMENT, INC.","801-113685",105387
1937073,"SWTS WRAP FEE PROGRAM","STONEHAVEN WEALTH & TAX SOLUTIONS","",332731
1937235,"ADVISOR WEALTH MANAGEMENT II (AWM II)","STRATOS WEALTH ADVISORS LLC","",
1937235,"STRATOS WEALTH ADVISORS LLC WRAP FEE PROGRAM","STRATOS WEALTH ADVISORS LLC","801-108211",283816
1926816,"FLAGSHIP PRIVATE WEALTH WRAP FEE PROGRAM","LPL FINANCIAL LLC","801-10970",6413
1934837,"INSTITUTIONAL CASH ADVISORY PROGRAM","MORGAN STANLEY","801-70103",149777
1934837,"SELECT UMA PROGRAM","MORGAN STANLEY","801-70103",149777
1934837,"OUTSOURCED CHIEF INVESTMENT OFFICER (OCIO) PROGRAM","MORGAN STANLEY","801-70103",149777
1934837,"MORGAN STANLEY ACCESS INVESTING PROGRAM","MORGAN STANLEY","801-70103",149777
1934837,"PORTFOLIO MANAGEMENT PROGRAM","MORGAN STANLEY","801-70103",149777
1934837,"MORGAN STANLEY CORE PORTFOLIOS","MORGAN STANLEY","801-70103",149777
1934837,"GRAYSTONE PROGRAM (DISCRETIONARY)","MORGAN STANLEY","801-70103",149777
1934138,"ORION COMMUNITIES","ORION PORTFOLIO SOLUTIONS, LLC","801-57265",107975
1937678,"SELECT","CETERA INVESTMENT ADVISERS LLC","",
1937678,"MUTUAL FUND/EXCHANGE TRADED FUND ADVISORY PROGRAM","CETERA INVESTMENT ADVISERS LLC","",
1937678,"ADVISOR AS PORTFOLIO MANAGER PROGRAM (APM)","CETERA INVESTMENT ADVISERS LLC","",
1937678,"FREEDOM","CETERA INVESTMENT ADVISERS LLC","",
1937678,"SPECTRUM ADVISOR","CETERA INVESTMENT ADVISERS LLC","",
1937678,"CWMG ONE","CETERA INVESTMENT ADVISERS LLC","",
1937678,"PRIVATE CLIENT SERVICES","CETERA INVESTMENT ADVISERS LLC","",
1937678,"NEXT GENERATION MANAGED ACCOUNT (XMA) PROGRAM","CETERA INVESTMENT ADVISERS LLC","",
1937678,"PORTFOLIO ADVISORY SERVICES (PAS)","CETERA INVESTMENT ADVISERS LLC","",
1937678,"MANAGED ACCOUNT PROGRAM (MAP)","CETERA INVESTMENT ADVISERS LLC","",
1937678,"MY ADVICE ARCHITECT PROGRAM - ADVISOR, UNIFIED, GUIDED AND MANAGER","CETERA INVESTMENT ADVISERS LLC","",
1937678,"GPS PROGRAM- MANAGER SERIES, ALLOCATION SERIES, PORTFOLIO ONE AND ADVISOR SELECT","CETERA INVESTMENT ADVISERS LLC","",
1937678,"PRIME PORTFOLIO SERVICES","CETERA INVESTMENT ADVISERS LLC","",
1937678,"MANAGED WEALTH ADVANTAGE (MWA) PROGRAM","CETERA INVESTMENT ADVISERS LLC","",
1937678,"PREMIER PORTFOLIO MANAGEMENT","CETERA INVESTMENT ADVISERS LLC","",
1937678,"INVESTPATH","CETERA INVESTMENT ADVISERS LLC","",
1937678,"PORTFOLIO ONE","CETERA INVESTMENT ADVISERS LLC","",
1933363,"SOA PREMIER ASSETS WRAP FEE PROGRAM","SPIRIT OF AMERICA MANAGEMENT CORP","801-54782",110023
1928512,"HACKMAN FINANCIAL GROUP WRAP FEE PROGRAM","HACKMAN FINANCIAL GROUP","",
1932858,"MIDATLANTIC CAPITAL MANAGMENT, INC. WRAP FEE PROGRAM","MIDATLANTIC CAPITAL MANAGEMENT, INC.","801-64887",116524
1935138,"ACCESS","UBS FINANCIAL SERVICES INC.","801-7163",8174
1935138,"STRATEGIC WEALTH PORTFOLIO","UBS FINANCIAL SERVICES INC.","801-7163",8174
1935138,"BNY MELLON MANAGED ASSET PROGRAM","BNY MELLON SECURITIES CORPORATION","801-54739",231
1935138,"CONSULTING AND EVALUATION SERVICES PROGRAM","MORGAN STANLEY","801-70103",149777
1935138,"GOLDMAN MANAGER STRATEGIES SEPARATE ACCOUNT PROGRAM","GOLDMAN SACHS & CO. LLC","801-16048",361
1935138,"ADVISOR ALLOCATION PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
1935138,"THIRD-PARTY FUND STRATEGIST PROGRAM","ENVESTNET PMC","801-57260",111694
1935138,"SELECT UMA","MORGAN STANLEY","801-70103",149777
1935138,"MANAGER OUTSOURCED CONSULTING SERVICES","ENVESTNET PMC","801-57260",111694
1935138,"PNC BANK PROGRAM","PNC BANK, NATIONAL ASSOCIATION","",
1935138,"RPOA WRAP-FEE PROGRAM","RETIREMENT PLANNERS OF AMERICA","801-72262",157222
1935152,"BNY MELLON ADVISORS","SANCTUARY ADVISORS, LLC","801-99364",226606
1938582,"RIVERBEND WRAP FEE PROGRAM","RIVERBEND WEALTH MANAGEMENT, LLC","801-131306",302031
1940230,"VESTED FINANCE WRAP FEE PROGRAM","VESTED FINANCE","801-114441",299272
1937099,"VALLEY DIGITAL INVESTOR","VALLEY FINANCIAL MANAGEMENT, INC.","801-113685",105387
1932243,"CONCURRENT INVESTMENT ADVISORS, LLC","CONCURRENT INVESTMENT ADVISORS, LLC","",
1935853,"ARIMATHEA","ARIMATHEA","",330140
1931563,"CANOPY WEALTH 360 WRAP PROGRAM","CANOPY WEALTH 360, LLC","",
1926165,"PFS WRAP FEE PROGRAM","PERSONALIZED FINANCIAL SOLUTIONS LLC","801-119943",306475
1938262,"FINANCIAL PARTNERS WRAP FEE PROGRAM","FINANCIAL PARTNERS GROUP, LLC","801-77574",165856
1927976,"GYL FINANCIAL SYNERGIES WRAP PROGRAM","GYL FINANCIAL SYNERGIES, LLC","801-108230",284758
1940343,"TRANSAMERICA® ONE WEALTH MANAGEMENT PLATFORM","TRANSAMERICA FINANCIAL ADVISORS, LLC","801-38618",16164
1940343,"TRANSAMERICA® ALPHA","TRANSAMERICA FINANCIAL ADVISORS, LLC","801-38618",16164
1940343,"TRANSAMERICA® ELITE WEALTH MANAGEMENT","TRANSAMERICA FINANCIAL ADVISORS, LLC","801-38618",16164
1934815,"AMBASSADOR","RAYMOND JAMES FINANCIAL SERVICES, INC.","8-17983",6694
1933160,"JACKSON SQUARE CAPITAL, LLC","JACKSON SQUARE CAPITAL, LLC","801-114780",300314
1923510,"RBF WRAP FEE PROGRAM","RBF WEALTH ADVISORS","801-20351",104771
1944292,"ADVISOR -- A/K/A RR-MAP","RETIREMENT RESOURCES","",
1944407,"FOUR FINANCIAL MANAGEMENT WRAP PROGRAM","FOUR FINANCIAL MANAGEMENT","",284251
1939267,"SEE SCHEDULE D - MISCELLANEOUS AT ITEM 5I(2)","SEE ABOVE","",
1931971,"STONEGATE WRAP FEE PROGRAM","STONEGATE INVESTMENT GROUP, LLC","801-121509",314889
1942123,"CWM ASSET MANAGEMENT PROGRAM","CWM, LLC","801-72037",155344
1929324,"JAXWRAP","JACKSONVILLE WEALTH MANAGEMENT","801-120427",309312
1942137,"ADVISOR WEALTH MANAGEMENT II (AWM II)","STRATOS WEALTH PARTNERS, LTD","801-71457",153184
1942137,"STRATOS WEALTH PARTNERS LTD WRAP FEE PROGRAM","STRATOS WEALTH PARTNERS, LTD","801-71457",153184
1942137,"STRATOS WEALTH MANAGEMENT II (SWM II)","STRATOS WEALTH PARTNERS, LTD","801-71457",153184
1934256,"VCI WEALTH MANAGEMENT WRAP FEE PROGRAM","VCI WEALTH MANAGEMENT LLC","801-127960",324833
1942182,"HJSCM  MANAGED PORTFOLIO PROGRAM","HERBERT J. SIMS CAPITAL MANAGEMENT, INC.","801-124853",134510
1943398,"LIFEWORKS ADVISORS WRAP FEE PROGRAM","LIFEWORKS ADVISORS, LLC","",288255
1934773,"KLEINFELDER CAPITAL WRAP FEE PROGRAM","KLEINFELDER CAPITAL, INC.","801-111047",289345
1938703,"MID CAP MANAGED ACCOUNT","STATETRUST CAPITAL, LLC","",
1938703,"LARGE CAP MANAGED ACCOUNT","STATETRUST CAPITAL, LLC","",
1938703,"ASIA EQUITY MANAGED ACCOUNT","STATETRUST CAPITAL LLC","",
1938703,"INTERNATIONAL EQUITY MANAGED ACCOUNT","STATETRUST CAPITAL","",
1938703,"EQUITY CORE","STATETRUST CAPITAL LLC","",
1938703,"EQUITY VALUE","STATETRUST CAPITAL LLC","",
1938703,"ASIA PACIFIC","STATETRUST CAPITAL LLC","",
1938703,"EUROPE","STATETRUST CAPITAL LLC","",
1938703,"EQUITY - FIXED INCOME - HYBRID","STATETRUST CAPITAL LLC","",
1938703,"PURPLE","STATETRUST CAPITAL, LLC","",
1944484,"CENTENNIAL WRAP FEE PROGRAM","CENTENNIAL ADVISORS, LLC","801-122886",290778
1930373,"STONEHEARTH CAPITAL MANAGEMENT WRAP FEE PROGRAM","STONEHEARTH CAPITAL MANAGEMENT","801-67868",128866
1939301,"GLADOWSKY GROUP","GLADOWSKY CAPITAL MANAGEMENT CORP","801-55802",45287
1937174,"PETROS FAMILY WEALTH, LLC","PETROS FAMILY WEALTH, LLC","",
1928114,"BASEPOINT WEALTH","BASEPOINT WEALTH","",
1936421,"BG INVESTMENT SERVICES, INC. WRAP PROGRAM","BG INVESTMENT SERVICES, INC.","801-106887",281716
1941188,"SEI MANAGED ACCOUNT SOLUTIONS","SEI INVESTMENTS MANAGEMENT CORP","801-24593",105146
1941188,"SYMMETRY WRAP PROGRAM","SYMMETRY PARTNERS","801-61342",120982
1935455,"WRAP PROGRAM","FUTURE FINANCIAL WEALTH MANAGEMENT GROUP, LLC","",
1943829,"CAPTRUST WRAP PROGRAM","CAPTRUST WEALTH ADVISORS","",
1944142,"INNOVATIVE WEALTH BUILDING LLC WRAP FEE PROGRAMS","INNOVATIVE WEALTH BUILDING LLC","",314942
1941421,"MERRILL LYNCH STRATEGIC PORTFOLIO ADVISOR SERVICE","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1941421,"GOLDMAN SACHS GLOBAL MANAGER STRATEGIES SEPARATE ACCOUNT PROGRAM","GOLDMAN SACHS & CO. LLC","801-16048",361
1941421,"UBS MANAGED ACCOUNTS CONSULTING PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
1941421,"SYNOVUS SECURITIES, INC. OUTSIDE MONEY MANAGER PROGRAM","SYNOVUS SECURITIES, INC.","801-19690",14023
1941421,"J.P. MORGAN SECURITIES STRATEGIC INVESTMENT SERVICES PROGRAM","J.P. MORGAN SECURITIES LLC","801-3702",79
1941421,"J.P. MORGAN SECURITIES PORTFOLIO MANAGER PROGRAM","J.P. MORGAN SECURITIES LLC","801-3702",79
1941421,"SCHWAB MANAGED ACCOUNT SELECT/SCHWAB MANAGED ACCOUNT ACCESS","CHARLES SCHWAB & CO., INC.","801-29938",5393
1941421,"RAYMOND JAMES OUTSIDE MANAGER (OSM) PROGRAM","RAYMOND JAMES FINANCIAL SERVICES ADVISORS, INC","801-69815",149018
1941421,"WELLS FARGO ADVISORS PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS","801-57434",11025
1941421,"UBS ACCESS","UBS FINANCIAL SERVICES INC.","801-7163",8174
1941421,"UBS STRATEGIC WEALTH PORTFOLIO  (SWP)","UBS FINANCIAL SERVICES INC.","801-7163",8174
1935628,"CAPITAL A WEALTH MANAGEMENT, LLC","CAPITAL A WEALTH MANAGEMENT","801-129086",328863
1945210,"RBC UNIFIED PORTFOLIO","RBC CAPITAL MARKETS, LLC","",
1945210,"PORTFOLIO FOCUS","RBC CAPITAL MARKETS, LLC","",
1941574,"LEBENTHAL GLOBAL ADVISORS, LLC WRAP PROGRAM","LEBENTHAL GLOBAL ADVISORS, LLC","801-110652",283303
1941621,"LEBENTHAL GLOBAL ADVISORS WRAP PROGRAM","LEBENTHAL GLOBAL ADVISORS, LLC","801-110652",283303
1936448,"VERUM PARTNERS WRAP FEE PROGRAM","VERUM PARTNERS LLC","801-115236",301058
1939599,"NTSI MERIDIAN ACCOUNT","NORTHERN TRUST SECURITIES, INC.","",
1943982,"KESTRA INSTITUTIONAL SERVICES WRAP FEE PROGRAM","KESTRA INSTITUTIONAL SERVICES, LLC","801-70743",151790
1943982,"ADVISORENTERPRISE WRAP FEE PROGRAM","KESTRA ADVISORY SERVICES, LLC","801-56126",283330
1939550,"ADVISORENTERPRISE WRAP FEE PROGRAM","KESTRA ADVISORY SERVICES, LLC","801-56126",283330
1933028,"UBS ACCESS/SWP/AAP","UBS SECURITIES LLC","8-22651",7654
1933028,"MANAGED ACCOUNT UTILITY PLATFORM","LOCKWOOD CAPITAL MANAGEMENT, INC","801-51863",40655
1933028,"MOUNT YALE INVESTMENT CONSULTING PROGRAM","MOUNT YALE SECURITIES, LLC","8-65921",126870
1928127,"PRIVATE WEALTH MANAGEMENT OF NORTH CAROLINA WRAP FEE PROGRAM","PRIVATE WEALTH MANAGEMENT OF NORTH CAROLINA LLC","801-108507",149889
1939472,"BRIGHTER FINANCIAL CAPITAL MANAGEMENT WRAP PROGRAM","BRIGHTER FINANCIAL CAPITAL MANAGEMENT, LLC","",300619
1933233,"SIEBERT ADVISORNXT INC.","SIEBERT ADVISORNXT INC.","",
1940985,"ABOUND FINANCIAL, LLC","ABOUND FINANCIAL","",327724
1941903,"HAPANOWICZ SWIM","HAPANOWICZ & ASSOCIATES WEALTH MANAGEMENT","801-72352",157523
1942873,"PEAK WEALTH MANAGEMENT LLC WRAP PROGRAM","PEAK WEALTH MANAGEMENT LLC","",
1932712,"MCCOLLUM CHRISTOFERSON GROUP WRAP PROGRAM","MCCOLLUM CHRISTOFERSON GROUP, LLC","",
1945377,"VCI WEALTH MANAGEMENT WRAP FEE PROGRAM","VCI WEALTH MANAGEMENT LLC","801-127960",324833
